ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual,tach_period_us,tach_rpm_inst,tach_rpm_ema,tach_pulse_count,tach_glitch_rejects,tach_timeout
180676,9.004,9.007,9.000,9.000,9.000,9.000,0.000,67.53,0.6753,4.278,0.000,67.53,67.53,0.00,0,0,-3.38070,67.53,67.53,0.00,0,0,67.53,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.43,67.47,-0.04,9.007,9.006,4.272,4.287,-0.004,-0.000,0.000,67.53,67,0.3113,11782,2546.26,2557.45,2074,2411,0
180811,9.008,9.010,9.000,9.000,9.000,9.000,0.000,67.47,0.6747,4.275,0.000,67.47,67.47,0.00,0,0,-3.37953,67.47,67.47,0.00,0,0,67.47,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.31,67.37,-0.06,9.010,9.011,4.263,4.269,-0.002,0.000,0.001,67.47,68,-0.3472,11653,2574.44,2547.27,2085,2425,0
180940,9.022,9.016,9.000,9.000,9.000,9.000,0.000,67.39,0.6739,4.274,0.000,67.39,67.39,0.00,0,0,-3.37865,67.39,67.39,0.00,0,0,67.39,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.22,67.32,-0.10,9.016,9.017,4.263,4.210,0.006,0.000,0.002,67.39,67,0.0583,10652,2816.37,2682.39,2095,2440,0
181079,9.002,9.008,9.000,9.000,9.000,9.000,0.000,67.46,0.6746,4.272,0.000,67.46,67.46,0.00,0,0,-3.37779,67.46,67.46,0.00,0,0,67.46,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.33,67.38,-0.05,9.008,9.008,4.265,4.285,-0.007,0.000,0.001,67.46,67,0.4164,11121,2697.60,2590.36,2105,2453,0
181208,8.997,9.003,9.000,9.000,9.000,9.000,0.000,67.51,0.6751,4.273,0.000,67.51,67.51,0.00,0,0,-3.37732,67.51,67.51,0.00,0,0,67.51,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.47,67.49,-0.02,9.003,9.002,4.277,4.321,-0.006,-0.000,0.000,67.51,68,-0.1150,10541,2846.03,2741.38,2116,2462,0
181344,9.031,9.022,9.000,9.000,9.000,9.000,0.000,67.27,0.6727,4.270,0.000,67.27,67.27,0.00,0,0,-3.37616,67.27,67.27,0.00,0,0,67.27,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.11,67.24,-0.13,9.022,9.023,4.260,4.150,0.011,0.001,0.004,67.27,67,0.0411,10538,2846.84,2792.74,2126,2474,0
181474,9.021,9.016,9.000,9.000,9.000,9.000,0.000,67.31,0.6731,4.267,0.000,67.31,67.31,0.00,0,0,-3.37484,67.31,67.31,0.00,0,0,67.31,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.10,67.20,-0.10,9.016,9.017,4.252,4.221,0.006,0.000,0.003,67.31,67,0.0471,10162,2952.17,2778.23,2136,2483,0
181574,9.006,9.007,9.000,9.000,9.000,9.000,0.000,67.41,0.6741,4.267,0.000,67.41,67.41,0.00,0,0,-3.37442,67.41,67.41,0.00,0,0,67.41,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.29,67.33,-0.04,9.007,9.006,4.262,4.303,-0.001,-0.000,0.000,67.41,68,-0.1342,14695,2041.51,2594.74,2143,2490,0
181706,9.015,9.013,9.000,9.000,9.000,9.000,0.000,67.32,0.6732,4.267,0.000,67.32,67.32,0.00,0,0,-3.37365,67.32,67.32,0.00,0,0,67.32,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.22,67.30,-0.08,9.013,9.012,4.265,4.232,0.003,0.000,0.001,67.32,67,0.0128,10934,2743.74,2638.32,2153,2508,0
181841,9.005,9.011,9.000,9.000,9.000,9.000,0.000,67.32,0.6732,4.264,0.000,67.32,67.32,0.00,0,0,-3.37249,67.32,67.32,0.00,0,0,67.32,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.17,67.24,-0.07,9.011,9.011,4.257,4.256,-0.007,0.000,0.001,67.32,67,-0.0594,10967,2735.48,2648.84,2164,2522,0
181973,9.015,9.009,9.000,9.000,9.000,9.000,0.000,67.33,0.6733,4.265,0.000,67.33,67.33,0.00,0,0,-3.37195,67.33,67.33,0.00,0,0,67.33,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.27,67.33,-0.06,9.009,9.009,4.268,4.261,0.006,0.000,0.001,67.33,67,0.0618,11028,2720.35,2689.41,2174,2534,0
182109,9.021,9.015,9.000,9.000,9.000,9.000,0.000,67.25,0.6725,4.263,0.000,67.25,67.25,0.00,0,0,-3.37084,67.25,67.25,0.00,0,0,67.25,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.13,67.21,-0.09,9.015,9.015,4.259,4.215,0.007,0.000,0.002,67.25,67,-0.0924,12584,2383.98,2634.90,2184,2548,0
182238,9.028,9.016,9.000,9.000,9.000,9.000,0.000,67.22,0.6722,4.262,0.000,67.22,67.22,0.00,0,0,-3.36996,67.22,67.22,0.00,0,0,67.22,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.11,67.20,-0.09,9.016,9.016,4.259,4.202,0.014,0.000,0.002,67.22,67,-0.2122,9709,3089.92,2689.95,2194,2558,0
182338,9.019,9.014,9.000,9.000,9.000,9.000,0.000,67.23,0.6723,4.261,0.000,67.23,67.23,0.00,0,0,-3.36931,67.23,67.23,0.00,0,0,67.23,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.10,67.19,-0.08,9.014,9.014,4.257,4.221,0.006,0.000,0.002,67.23,67,0.3171,12344,2430.33,2596.49,2200,2562,0
182467,9.017,9.015,9.000,9.000,9.000,9.000,0.000,67.18,0.6718,4.257,0.000,67.18,67.18,0.00,0,0,-3.36782,67.18,67.18,0.00,0,0,67.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.98,67.07,-0.09,9.015,9.016,4.244,4.225,0.001,0.000,0.002,67.18,67,-0.1603,12260,2446.98,2531.17,2211,2582,0
182603,9.005,9.009,9.000,9.000,9.000,9.000,0.000,67.24,0.6724,4.257,0.000,67.24,67.24,0.00,0,0,-3.36708,67.24,67.24,0.00,0,0,67.24,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.13,67.18,-0.05,9.009,9.008,4.255,4.277,-0.004,-0.000,0.001,67.24,68,-0.4045,10653,2816.11,2583.59,2221,2593,0
182734,9.006,9.006,9.000,9.000,9.000,9.000,0.000,67.24,0.6724,4.258,0.000,67.24,67.24,0.00,0,0,-3.36530,67.24,67.24,0.00,0,0,67.24,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.25,67.28,-0.03,9.006,9.004,4.269,4.267,0.000,-0.000,0.000,67.24,67,0.1318,12635,2374.36,2401.32,2230,2599,0
182834,9.002,9.008,9.000,9.000,9.000,9.000,0.000,67.19,0.6719,4.256,0.000,67.19,67.19,0.00,0,0,-3.36457,67.19,67.19,0.00,0,0,67.19,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.13,67.18,-0.05,9.008,9.008,4.258,4.252,-0.007,0.000,0.001,67.19,67,0.4411,12521,2395.97,2455.32,2237,2605,0
182964,8.996,9.000,9.000,9.000,9.000,9.000,0.000,67.29,0.6729,4.257,0.000,67.29,67.29,0.00,0,0,-3.36412,67.29,67.29,0.00,0,0,67.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.30,67.29,0.00,8.999,8.998,4.267,4.329,-0.004,-0.000,0.000,67.29,67,0.1150,12112,2476.88,2425.60,2248,2616,0
183102,9.007,9.007,9.000,9.000,9.000,9.000,0.000,67.18,0.6718,4.256,0.000,67.18,67.18,0.00,0,0,-3.36313,67.18,67.18,0.00,0,0,67.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.15,67.19,-0.04,9.007,9.006,4.260,4.258,0.000,-0.000,0.000,67.18,67,-0.1903,13431,2233.64,2337.17,2258,2628,0
183230,9.025,9.017,9.000,9.000,9.000,9.000,0.000,67.02,0.6702,4.252,0.000,67.02,67.02,0.00,0,0,-3.36083,67.02,67.02,0.00,0,0,67.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.89,66.99,-0.10,9.017,9.017,4.245,4.167,0.009,0.000,0.002,67.02,67,0.0801,10097,2971.18,2933.64,2268,2636,0
183365,9.013,9.015,9.000,9.000,9.000,9.000,0.000,67.02,0.6702,4.249,0.000,67.02,67.02,0.00,0,0,-3.35950,67.02,67.02,0.00,0,0,67.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.81,66.90,-0.09,9.015,9.015,4.232,4.209,-0.002,0.000,0.002,67.02,67,0.1630,10217,2936.28,2868.37,2279,2647,0
183490,9.007,9.011,9.000,9.000,9.000,9.000,0.000,67.02,0.6702,4.244,0.000,67.02,67.02,0.00,0,0,-3.35715,67.02,67.02,0.00,0,0,67.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.83,66.90,-0.06,9.010,9.010,4.232,4.256,-0.004,-0.000,0.001,67.02,67,0.2263,11232,2670.94,2539.97,2289,2664,0
183626,8.987,8.998,9.000,9.000,9.000,9.000,0.000,67.16,0.6716,4.244,0.000,67.16,67.16,0.00,0,0,-3.35648,67.16,67.16,0.00,0,0,67.16,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.11,67.09,0.02,8.997,8.995,4.248,4.368,-0.011,-0.001,0.000,67.16,67,0.3602,10490,2859.87,2660.26,2298,2677,0
183755,8.995,9.001,9.000,9.000,9.000,9.000,0.000,67.11,0.6711,4.245,0.000,67.11,67.11,0.00,0,0,-3.35594,67.11,67.11,0.00,0,0,67.11,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.12,67.12,-0.00,9.001,8.999,4.257,4.318,-0.006,-0.000,0.000,67.11,68,-0.4880,13812,2172.02,2477.64,2309,2689,0
183892,9.021,9.011,9.000,9.000,9.000,9.000,0.000,66.96,0.6696,4.252,0.000,66.96,66.96,0.00,0,0,-3.35452,66.96,66.96,0.00,0,0,66.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.87,66.94,-0.07,9.012,9.013,4.243,4.155,0.011,0.000,0.001,66.96,67,-0.3591,11958,2508.78,2337.60,2316,2697,0
184021,9.010,9.012,9.000,9.000,9.000,9.000,0.000,66.93,0.6693,4.248,0.000,66.93,66.93,0.00,0,0,-3.35356,66.93,66.93,0.00,0,0,66.93,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.71,66.79,-0.08,9.013,9.014,4.224,4.176,-0.003,0.000,0.002,66.93,67,-0.4937,12025,2494.80,2520.00,2326,2708,0
184156,8.993,9.005,9.000,9.000,9.000,9.000,0.000,66.98,0.6698,4.244,0.000,66.98,66.98,0.00,0,0,-3.35232,66.98,66.98,0.00,0,0,66.98,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.71,66.75,-0.03,9.006,9.006,4.213,4.272,-0.014,-0.000,0.001,66.98,67,0.1821,12067,2486.12,2515.13,2337,2723,0
