ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual,tach_period_us,tach_rpm_inst,tach_rpm_ema,tach_rpm_count_window,tach_rpm_pub,tach_quality_ok,tach_rpm_source,tach_pulse_count,tach_glitch_rejects,tach_timeout
42842,8.998,9.003,9.000,9.000,9.000,9.000,0.000,68.76,0.6876,4.360,4.363,68.76,68.76,0.00,0,0,-3.43979,68.76,68.76,0.00,0,0,68.76,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.76,68.78,-0.02,9.003,9.003,4.362,4.342,-0.006,0.000,0.000,68.76,69,-0.4526,7941,3777.86,4633.33,4654.51,4654.51,0,2,1746,39503,0
42943,8.995,8.998,9.000,9.000,9.000,9.000,0.000,68.82,0.6882,4.360,4.363,68.82,68.82,0.00,0,0,-3.43981,68.82,68.82,0.00,0,0,68.82,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.84,68.83,0.01,8.998,8.998,4.365,4.388,-0.003,0.000,0.000,68.82,69,0.1458,10272,2920.56,4623.74,4568.45,4568.45,0,2,1755,39771,0
43074,9.018,9.009,9.000,9.000,9.000,9.000,0.000,68.69,0.6869,4.358,4.362,68.69,68.69,0.00,0,0,-3.43928,68.69,68.69,0.00,0,0,68.69,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.61,68.67,-0.05,9.009,9.010,4.352,4.295,0.010,0.000,0.001,68.69,68,0.3138,8495,3531.49,4596.76,4568.45,4568.45,0,2,1767,40108,0
43207,9.013,9.005,9.000,9.000,9.000,9.000,0.000,68.73,0.6873,4.358,4.362,68.73,68.73,0.00,0,0,-3.43914,68.73,68.73,0.00,0,0,68.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.68,68.71,-0.03,9.005,9.006,4.356,4.329,0.009,0.000,0.000,68.73,69,-0.3878,6659,4505.18,4555.37,4475.18,4505.18,1,1,1782,40418,0
43336,9.001,9.006,9.000,9.000,9.000,9.000,0.000,68.69,0.6869,4.355,4.362,68.69,68.69,0.00,0,0,-3.43826,68.69,68.69,0.00,0,0,68.69,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.54,68.58,-0.04,9.007,9.008,4.340,4.339,-0.006,0.000,0.001,68.69,69,-0.4100,7713,3889.54,4529.85,4475.18,4475.18,0,2,1798,40708,0
43473,9.012,9.004,9.000,9.000,9.000,9.000,0.000,68.69,0.6869,4.353,4.359,68.69,68.69,0.00,0,0,-3.43666,68.69,68.69,0.00,0,0,68.69,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.68,68.71,-0.02,9.004,9.004,4.357,4.349,0.009,0.000,0.000,68.69,69,-0.3264,6801,4411.12,4891.47,4912.50,4912.50,0,2,1813,40993,0
43606,9.006,9.005,9.000,9.000,9.000,9.000,0.000,68.67,0.6867,4.353,4.359,68.67,68.67,0.00,0,0,-3.43642,68.67,68.67,0.00,0,0,68.67,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.66,68.69,-0.03,9.005,9.005,4.356,4.331,0.001,0.000,0.000,68.67,69,-0.2216,6920,4335.26,4786.28,4559.88,4335.26,1,1,1828,41292,0
43740,8.989,9.003,9.000,9.000,9.000,9.000,0.000,68.66,0.6866,4.348,4.358,68.66,68.66,0.00,0,0,-3.43480,68.66,68.66,0.00,0,0,68.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.49,68.51,-0.02,9.003,9.003,4.331,4.397,-0.015,-0.000,0.000,68.66,69,-0.0145,6874,4364.27,4601.87,4559.88,4364.27,1,1,1843,41623,0
43872,9.017,9.003,9.000,9.000,9.000,9.000,0.000,68.67,0.6867,4.352,4.358,68.67,68.67,0.00,0,0,-3.43536,68.67,68.67,0.00,0,0,68.67,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.73,68.74,-0.02,9.003,9.002,4.364,4.346,0.016,0.000,0.000,68.67,68,0.3130,7188,4173.62,4300.36,3769.30,3769.30,0,2,1859,41879,0
43972,9.018,9.010,9.000,9.000,9.000,9.000,0.000,68.58,0.6858,4.351,4.357,68.58,68.58,0.00,0,0,-3.43492,68.58,68.58,0.00,0,0,68.58,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.56,68.62,-0.06,9.011,9.011,4.353,4.280,0.009,0.000,0.001,68.58,68,0.2585,10324,2905.85,4041.20,3769.30,3769.30,0,2,1869,42065,0
44105,8.999,9.002,9.000,9.000,9.000,9.000,0.000,68.67,0.6867,4.352,4.357,68.67,68.67,0.00,0,0,-3.43480,68.67,68.67,0.00,0,0,68.67,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.68,68.69,-0.01,9.002,9.002,4.357,4.360,-0.004,0.000,0.000,68.67,68,0.3060,7270,4126.55,4247.79,4766.51,4766.51,0,2,1883,42403,0
44241,8.993,8.999,9.000,9.000,9.000,9.000,0.000,68.70,0.6870,4.351,4.356,68.70,68.70,0.00,0,0,-3.43433,68.70,68.70,0.00,0,0,68.70,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.68,68.67,0.01,8.999,8.999,4.352,4.394,-0.007,-0.000,0.000,68.70,69,0.1907,6637,4520.11,4500.92,4766.51,4766.51,0,2,1899,42759,0
44373,9.006,9.006,9.000,9.000,9.000,9.000,0.000,68.58,0.6858,4.347,4.355,68.58,68.58,0.00,0,0,-3.43272,68.58,68.58,0.00,0,0,68.58,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.48,68.52,-0.04,9.007,9.007,4.339,4.337,-0.000,0.000,0.000,68.58,69,-0.0679,6946,4319.03,4860.19,4942.62,4942.62,0,2,1915,43087,0
44511,8.996,9.003,9.000,9.000,9.000,9.000,0.000,68.62,0.6862,4.347,4.354,68.62,68.62,0.00,0,0,-3.43234,68.62,68.62,0.00,0,0,68.62,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.55,68.57,-0.02,9.003,9.002,4.344,4.371,-0.008,-0.000,0.000,68.62,69,-0.2620,8004,3748.13,4714.74,4014.22,4014.22,0,2,1929,43372,0
44643,9.004,9.004,9.000,9.000,9.000,9.000,0.000,68.58,0.6858,4.345,4.353,68.58,68.58,0.00,0,0,-3.43122,68.58,68.58,0.00,0,0,68.58,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.56,68.58,-0.02,9.004,9.003,4.348,4.352,0.000,-0.000,0.000,68.58,68,0.3724,9022,3325.21,4131.75,4014.22,4014.22,0,2,1943,43700,0
44745,9.026,9.013,9.000,9.000,9.000,9.000,0.000,68.47,0.6847,4.345,4.352,68.47,68.47,0.00,0,0,-3.43085,68.47,68.47,0.00,0,0,68.47,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.40,68.48,-0.08,9.013,9.013,4.343,4.261,0.014,0.000,0.001,68.47,68,0.4750,10354,2897.43,4130.77,4220.87,4220.87,0,2,1953,43934,0
44877,9.008,9.007,9.000,9.000,9.000,9.000,0.000,68.53,0.6853,4.344,4.352,68.53,68.53,0.00,0,0,-3.43036,68.53,68.53,0.00,0,0,68.53,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.46,68.50,-0.04,9.007,9.007,4.341,4.323,0.001,0.000,0.000,68.53,68,0.1245,6956,4312.82,4193.13,4220.87,4312.82,1,1,1968,44299,0
45012,8.996,8.999,9.000,9.000,9.000,9.000,0.000,68.62,0.6862,4.345,4.351,68.62,68.62,0.00,0,0,-3.43040,68.62,68.62,0.00,0,0,68.62,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.66,68.65,0.01,8.998,8.997,4.354,4.390,-0.002,-0.000,0.000,68.62,69,-0.0404,7956,3770.74,4250.15,4341.67,4341.67,0,2,1981,44599,0
45143,9.024,9.013,9.000,9.000,9.000,9.000,0.000,68.45,0.6845,4.344,4.351,68.45,68.45,0.00,0,0,-3.42983,68.45,68.45,0.00,0,0,68.45,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.39,68.47,-0.08,9.013,9.013,4.342,4.256,0.012,0.000,0.001,68.45,69,-0.4487,7377,4066.69,4338.01,4341.67,4341.67,0,2,1997,44971,0
45244,9.012,9.010,9.000,9.000,9.000,9.000,0.000,68.47,0.6847,4.342,4.350,68.47,68.47,0.00,0,0,-3.42931,68.47,68.47,0.00,0,0,68.47,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.37,68.43,-0.06,9.010,9.010,4.335,4.297,0.002,0.000,0.001,68.47,69,-0.4673,7370,4070.56,4422.58,4572.91,4572.91,0,2,2007,45138,0
45375,9.033,9.022,9.000,9.000,9.000,9.000,0.000,68.33,0.6833,4.340,4.350,68.33,68.33,0.00,0,0,-3.42856,68.33,68.33,0.00,0,0,68.33,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.14,68.27,-0.13,9.022,9.023,4.324,4.189,0.013,0.001,0.005,68.33,68,-0.0077,9504,3156.57,4471.60,4572.91,4572.91,0,2,2021,45454,0
45512,8.991,9.002,9.000,9.000,9.000,9.000,0.000,68.52,0.6852,4.337,4.348,68.52,68.52,0.00,0,0,-3.42720,68.52,68.52,0.00,0,0,68.52,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.34,68.36,-0.01,9.002,9.002,4.321,4.401,-0.013,-0.000,0.000,68.52,69,-0.3132,7343,4085.52,4294.80,4131.09,4085.52,1,1,2036,45774,0
45612,8.998,8.999,9.000,9.000,9.000,9.000,0.000,68.53,0.6853,4.343,4.344,68.53,68.53,0.00,0,0,-3.42600,68.53,68.53,0.00,0,0,68.53,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.53,68.53,0.00,8.999,8.999,4.345,4.356,-0.001,-0.000,0.000,68.53,69,-0.2848,6614,4535.83,4131.10,4131.09,4131.09,0,2,2046,46001,0
45747,9.027,9.014,9.000,9.000,9.000,9.000,0.000,68.35,0.6835,4.341,4.344,68.35,68.35,0.00,0,0,-3.42550,68.35,68.35,0.00,0,0,68.35,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.24,68.33,-0.09,9.015,9.016,4.331,4.220,0.014,0.001,0.002,68.35,68,0.0759,7883,3805.66,4159.08,4188.44,4188.44,0,2,2060,46338,0
45881,9.012,9.011,9.000,9.000,9.000,9.000,0.000,68.37,0.6837,4.338,4.344,68.37,68.37,0.00,0,0,-3.42468,68.37,68.37,0.00,0,0,68.37,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.19,68.25,-0.07,9.011,9.012,4.318,4.281,0.001,0.000,0.001,68.37,68,0.2643,6629,4525.57,4240.83,4747.61,4525.57,1,1,2075,46668,0
46017,9.004,9.013,9.000,9.000,9.000,9.000,0.000,68.32,0.6832,4.333,4.343,68.32,68.32,0.00,0,0,-3.42311,68.32,68.32,0.00,0,0,68.32,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.99,68.07,-0.08,9.013,9.015,4.296,4.298,-0.011,0.000,0.003,68.32,68,0.0854,7102,4224.16,4488.14,4747.61,4747.61,0,2,2088,46907,0
46149,9.022,9.014,9.000,9.000,9.000,9.000,0.000,68.29,0.6829,4.330,4.342,68.29,68.29,0.00,0,0,-3.42216,68.29,68.29,0.00,0,0,68.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.02,68.10,-0.08,9.014,9.014,4.303,4.291,0.009,0.000,0.002,68.29,68,0.0741,6950,4316.55,4445.37,4230.36,4316.55,1,1,2104,47226,0
46284,8.994,9.001,9.000,9.000,9.000,9.000,0.000,68.42,0.6842,4.330,4.341,68.42,68.42,0.00,0,0,-3.42152,68.42,68.42,0.00,0,0,68.42,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.28,68.29,-0.00,9.001,9.000,4.319,4.408,-0.008,-0.000,0.000,68.42,68,0.1281,7129,4208.16,4336.00,4230.36,4208.16,1,1,2121,47561,0
46419,9.006,9.002,9.000,9.000,9.000,9.000,0.000,68.41,0.6841,4.332,4.341,68.41,68.41,0.00,0,0,-3.42164,68.41,68.41,0.00,0,0,68.41,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.43,68.44,-0.01,9.002,9.001,4.342,4.358,0.004,-0.000,0.000,68.41,68,0.4723,7369,4071.11,4267.78,4283.08,4071.11,1,1,2134,47930,0
46519,8.999,9.005,9.000,9.000,9.000,9.000,0.000,68.36,0.6836,4.331,4.340,68.36,68.36,0.00,0,0,-3.42113,68.36,68.36,0.00,0,0,68.36,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.33,68.36,-0.03,9.005,9.004,4.334,4.336,-0.007,-0.000,0.000,68.36,68,0.1269,6817,4400.76,4296.83,4283.08,4400.76,1,1,2144,48158,0
46652,9.022,9.018,9.000,9.000,9.000,9.000,0.000,68.18,0.6818,4.326,4.339,68.18,68.18,0.00,0,0,-3.41957,68.18,68.18,0.00,0,0,68.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.95,68.07,-0.11,9.019,9.020,4.306,4.238,0.004,0.001,0.004,68.18,68,-0.2588,7268,4127.68,4561.50,4839.18,4839.18,0,2,2159,48484,0
46792,9.005,9.012,9.000,9.000,9.000,9.000,0.000,68.20,0.6820,4.319,4.337,68.20,68.20,0.00,0,0,-3.41660,68.20,68.20,0.00,0,0,68.20,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.92,67.99,-0.07,9.012,9.012,4.295,4.333,-0.008,0.000,0.002,68.20,68,-0.2543,7112,4218.22,4642.20,4413.84,4218.22,1,1,2172,48795,0
46927,9.012,9.006,9.000,9.000,9.000,9.000,0.000,68.26,0.6826,4.320,4.335,68.26,68.26,0.00,0,0,-3.41621,68.26,68.26,0.00,0,0,68.26,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.18,68.22,-0.03,9.006,9.005,4.322,4.359,0.006,-0.000,0.000,68.26,69,-0.4228,6548,4581.55,4564.30,4413.84,4581.55,1,1,2188,49074,0
47065,9.017,9.010,9.000,9.000,9.000,9.000,0.000,68.21,0.6821,4.321,4.334,68.21,68.21,0.00,0,0,-3.41577,68.21,68.21,0.00,0,0,68.21,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.20,68.25,-0.06,9.009,9.009,4.331,4.305,0.009,0.000,0.001,68.21,68,0.3701,6875,4363.64,4651.08,4858.86,4858.86,0,2,2203,49419,0
47201,9.015,9.012,9.000,9.000,9.000,9.000,0.000,68.16,0.6816,4.320,4.333,68.16,68.16,0.00,0,0,-3.41495,68.16,68.16,0.00,0,0,68.16,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.11,68.18,-0.07,9.012,9.012,4.324,4.283,0.003,0.000,0.001,68.16,68,-0.0246,7279,4121.45,4752.48,4858.86,4858.86,0,2,2219,49723,0
47338,9.015,9.014,9.000,9.000,9.000,9.000,0.000,68.11,0.6811,4.316,4.332,68.11,68.11,0.00,0,0,-3.41343,68.11,68.11,0.00,0,0,68.11,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.93,68.01,-0.08,9.014,9.014,4.305,4.288,0.002,0.000,0.002,68.11,68,0.2255,6375,4705.88,4608.43,4457.29,4457.29,0,2,2235,50031,0
47469,9.021,9.009,9.000,9.000,9.000,9.000,0.000,68.15,0.6815,4.317,4.330,68.15,68.15,0.00,0,0,-3.41254,68.15,68.15,0.00,0,0,68.15,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.14,68.20,-0.05,9.009,9.008,4.327,4.305,0.013,0.000,0.001,68.15,68,0.1640,8130,3690.04,4542.28,4634.61,4634.61,0,2,2251,50330,0
47570,9.019,9.013,9.000,9.000,9.000,9.000,0.000,68.05,0.6805,4.315,4.327,68.05,68.05,0.00,0,0,-3.41012,68.05,68.05,0.00,0,0,68.05,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.99,68.07,-0.08,9.013,9.013,4.316,4.255,0.007,0.000,0.001,68.05,68,-0.0444,9146,3280.12,4624.62,4634.61,4634.61,0,2,2261,50563,0
47702,9.005,9.011,9.000,9.000,9.000,9.000,0.000,68.06,0.6806,4.313,4.326,68.06,68.06,0.00,0,0,-3.40912,68.06,68.06,0.00,0,0,68.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.93,67.99,-0.06,9.011,9.011,4.306,4.293,-0.007,0.000,0.001,68.06,68,0.1439,7309,4104.53,4523.48,3936.32,4104.53,1,1,2275,50855,0
47836,8.995,9.003,9.000,9.000,9.000,9.000,0.000,68.14,0.6814,4.312,4.325,68.14,68.14,0.00,0,0,-3.40834,68.14,68.14,0.00,0,0,68.14,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.05,68.06,-0.02,9.002,9.002,4.309,4.371,-0.008,-0.000,0.000,68.14,68,0.3559,6750,4444.44,4260.50,3936.32,3936.32,0,2,2290,51190,0
47970,9.019,9.008,9.000,9.000,9.000,9.000,0.000,68.06,0.6806,4.315,4.323,68.06,68.06,0.00,0,0,-3.40761,68.06,68.06,0.00,0,0,68.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.11,68.15,-0.05,9.007,9.007,4.328,4.276,0.013,0.000,0.000,68.06,69,-0.4956,7048,4256.53,4246.97,4678.38,4678.38,0,2,2304,51570,0
48070,9.009,9.010,9.000,9.000,9.000,9.000,0.000,68.02,0.6802,4.313,4.322,68.02,68.02,0.00,0,0,-3.40697,68.02,68.02,0.00,0,0,68.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.97,68.03,-0.06,9.010,9.010,4.314,4.267,-0.001,0.000,0.001,68.02,68,-0.4547,8397,3572.70,4397.23,4678.38,4678.38,0,2,2314,51759,0
48204,9.008,9.012,9.000,9.000,9.000,9.000,0.000,67.99,0.6799,4.311,4.321,67.99,67.99,0.00,0,0,-3.40615,67.99,67.99,0.00,0,0,67.99,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.87,67.94,-0.07,9.012,9.012,4.303,4.264,-0.004,0.000,0.001,67.99,68,-0.3717,8309,3610.54,4590.17,4833.21,4833.21,0,2,2329,52114,0
48341,8.999,9.003,9.000,9.000,9.000,9.000,0.000,68.05,0.6805,4.308,4.319,68.05,68.05,0.00,0,0,-3.40410,68.05,68.05,0.00,0,0,68.05,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.99,68.01,-0.02,9.003,9.003,4.309,4.348,-0.005,0.000,0.000,68.05,68,-0.2705,7084,4234.90,4800.59,4833.21,4833.21,0,2,2344,52446,0
48474,9.016,9.013,9.000,9.000,9.000,9.000,0.000,67.91,0.6791,4.305,4.318,67.91,67.91,0.00,0,0,-3.40297,67.91,67.91,0.00,0,0,67.91,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.76,67.84,-0.08,9.013,9.014,4.295,4.263,0.003,0.000,0.002,67.91,67,0.4962,7790,3851.09,4991.87,5192.56,5192.56,0,2,2360,52781,0
48615,9.003,9.009,9.000,9.000,9.000,9.000,0.000,67.93,0.6793,4.303,4.317,67.93,67.93,0.00,0,0,-3.40179,67.93,67.93,0.00,0,0,67.93,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.75,67.81,-0.05,9.009,9.009,4.289,4.315,-0.007,0.000,0.001,67.93,68,0.1731,9265,3237.99,4946.83,4477.67,4477.67,0,2,2374,53157,0
48747,9.004,9.007,9.000,9.000,9.000,9.000,0.000,67.94,0.6794,4.303,4.316,67.94,67.94,0.00,0,0,-3.40131,67.94,67.94,0.00,0,0,67.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.86,67.90,-0.04,9.007,9.006,4.302,4.316,-0.003,-0.000,0.000,67.94,68,0.0838,7436,4034.43,4717.88,4477.67,4477.67,0,2,2388,53564,0
48847,8.998,9.001,9.000,9.000,9.000,9.000,0.000,68.01,0.6801,4.304,4.315,68.01,68.01,0.00,0,0,-3.40113,68.01,68.01,0.00,0,0,68.01,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.00,68.01,-0.01,9.001,9.000,4.311,4.361,-0.003,-0.000,0.000,68.01,68,0.0619,8732,3435.64,4695.83,4799.81,4799.81,0,2,2398,53797,0
48979,8.999,9.003,9.000,9.000,9.000,9.000,0.000,67.95,0.6795,4.302,4.312,67.95,67.95,0.00,0,0,-3.39876,67.95,67.95,0.00,0,0,67.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.93,67.94,-0.02,9.003,9.002,4.307,4.340,-0.004,-0.000,0.000,67.95,68,0.0966,6493,4620.36,4754.99,4799.81,4620.36,1,1,2413,54226,0
49117,9.017,9.016,9.000,9.000,9.000,9.000,0.000,67.77,0.6777,4.298,4.311,67.77,67.77,0.00,0,0,-3.39746,67.77,67.77,0.00,0,0,67.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.60,67.69,-0.10,9.016,9.016,4.286,4.230,0.001,0.000,0.002,67.77,67,0.4750,6738,4452.36,4687.55,4675.89,4452.36,1,1,2427,54646,0
49248,8.999,9.005,9.000,9.000,9.000,9.000,0.000,67.88,0.6788,4.297,4.310,67.88,67.88,0.00,0,0,-3.39676,67.88,67.88,0.00,0,0,67.88,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.77,67.80,-0.03,9.005,9.005,4.293,4.332,-0.007,-0.000,0.000,67.88,68,0.0261,8008,3746.25,4681.86,4675.89,4675.89,0,2,2443,55009,0
49350,8.998,8.999,9.000,9.000,9.000,9.000,0.000,67.95,0.6795,4.300,4.309,67.95,67.95,0.00,0,0,-3.39682,67.95,67.95,0.00,0,0,67.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,68.01,68.00,0.01,8.998,8.997,4.315,4.366,-0.000,-0.000,0.000,67.95,68,-0.1434,6681,4490.35,4870.37,5068.16,5068.16,0,2,2454,55215,0
49485,9.002,9.004,9.000,9.000,9.000,9.000,0.000,67.88,0.6788,4.300,4.309,67.88,67.88,0.00,0,0,-3.39641,67.88,67.88,0.00,0,0,67.88,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.91,67.94,-0.02,9.004,9.003,4.311,4.308,-0.002,-0.000,0.000,67.88,67,0.4910,6880,4360.47,4966.89,5068.16,5068.16,0,2,2469,55460,0
49622,9.006,9.009,9.000,9.000,9.000,9.000,0.000,67.81,0.6781,4.297,4.308,67.81,67.81,0.00,0,0,-3.39536,67.81,67.81,0.00,0,0,67.81,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.72,67.77,-0.05,9.009,9.009,4.294,4.283,-0.002,0.000,0.001,67.81,68,-0.1716,6318,4748.34,4807.44,4564.99,4748.34,1,1,2484,55768,0
49754,9.022,9.021,9.000,9.000,9.000,9.000,0.000,67.63,0.6763,4.292,4.307,67.63,67.63,0.00,0,0,-3.39367,67.63,67.63,0.00,0,0,67.63,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.35,67.48,-0.13,9.022,9.023,4.266,4.191,0.001,0.001,0.005,67.63,68,-0.1604,6588,4553.73,4927.85,5889.56,5889.56,0,2,2500,56134,0
49854,9.016,9.010,9.000,9.000,9.000,9.000,0.000,67.75,0.6775,4.292,4.306,67.75,67.75,0.00,0,0,-3.39329,67.75,67.75,0.00,0,0,67.75,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.58,67.64,-0.06,9.010,9.010,4.279,4.295,0.007,0.000,0.001,67.75,67,0.4324,9512,3153.91,5274.06,5889.56,5889.56,0,2,2510,56316,0
49988,9.009,9.006,9.000,9.000,9.000,9.000,0.000,67.79,0.6779,4.293,4.305,67.79,67.79,0.00,0,0,-3.39297,67.79,67.79,0.00,0,0,67.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.74,67.77,-0.04,9.006,9.005,4.296,4.304,0.003,-0.000,0.000,67.79,68,-0.1002,6701,4476.94,5457.77,5306.30,5306.30,0,2,2526,56630,0
50129,9.000,9.005,9.000,9.000,9.000,9.000,0.000,67.79,0.6779,4.292,4.304,67.79,67.79,0.00,0,0,-3.39207,67.79,67.79,0.00,0,0,67.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.72,67.74,-0.03,9.004,9.003,4.291,4.328,-0.005,-0.000,0.000,67.79,68,0.0899,7438,4033.34,5383.85,5306.30,5306.30,0,2,2541,56911,0
50263,9.021,9.015,9.000,9.000,9.000,9.000,0.000,67.64,0.6764,4.289,4.303,67.64,67.64,0.00,0,0,-3.39097,67.64,67.64,0.00,0,0,67.64,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.49,67.59,-0.09,9.016,9.016,4.281,4.229,0.006,0.000,0.002,67.64,67,0.1525,6827,4394.32,4892.19,4045.70,4045.70,0,2,2557,57289,0
50402,9.001,9.008,9.000,9.000,9.000,9.000,0.000,67.72,0.6772,4.288,4.302,67.72,67.72,0.00,0,0,-3.39020,67.72,67.72,0.00,0,0,67.72,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.61,67.65,-0.05,9.008,9.008,4.284,4.303,-0.007,0.000,0.001,67.72,67,0.2865,6503,4613.26,4494.68,4045.70,4045.70,0,2,2573,57611,0
50535,8.995,9.005,9.000,9.000,9.000,9.000,0.000,67.72,0.6772,4.286,4.301,67.72,67.72,0.00,0,0,-3.38914,67.72,67.72,0.00,0,0,67.72,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.60,67.63,-0.03,9.005,9.004,4.281,4.333,-0.011,-0.000,0.000,67.72,67,0.2476,7214,4158.58,4799.86,5120.04,5120.04,0,2,2588,57934,0
50637,8.991,8.999,9.000,9.000,9.000,9.000,0.000,67.79,0.6779,4.287,4.300,67.79,67.79,0.00,0,0,-3.38895,67.79,67.79,0.00,0,0,67.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.77,67.76,0.01,8.998,8.996,4.294,4.381,-0.009,-0.001,0.000,67.79,68,-0.2692,10414,2880.74,4915.12,5120.04,5120.04,0,2,2598,58128,0
50771,8.996,9.005,9.000,9.000,9.000,9.000,0.000,67.71,0.6771,4.286,4.299,67.71,67.71,0.00,0,0,-3.38808,67.71,67.71,0.00,0,0,67.71,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,67.65,67.68,-0.03,9.004,9.003,4.289,4.322,-0.009,-0.000,0.000,67.71,68,-0.3045,7912,3791.71,4881.49,4846.20,4846.20,0,2,2613,58451,0
