ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual,tach_period_us,tach_rpm_inst,tach_rpm_ema,tach_pulse_count,tach_glitch_rejects,tach_timeout
74428,8.905,8.907,9.000,9.000,9.000,9.000,0.000,70.80,0.7080,4.566,4.582,70.80,70.80,0.00,0,0,-3.48943,70.80,70.80,0.00,0,0,70.80,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.62,70.08,0.54,8.910,8.922,4.387,4.488,-0.006,-0.001,0.055,70.80,71,-0.1590,2094,14326.65,11768.24,1532,71,0
74557,8.922,8.915,9.000,9.000,9.000,9.000,0.000,70.87,0.7087,4.566,4.577,70.87,70.87,0.00,0,0,-3.49743,70.87,70.87,0.00,0,0,70.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.82,70.32,0.50,8.918,8.929,4.416,4.462,0.004,-0.001,0.046,70.87,70,0.4361,1915,15665.80,13617.26,1565,71,0
74658,8.943,8.935,9.000,9.000,9.000,9.000,0.000,70.74,0.7074,4.563,4.573,70.74,70.74,0.00,0,0,-3.50162,70.74,70.74,0.00,0,0,70.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.55,70.17,0.38,8.937,8.950,4.405,4.335,0.007,-0.000,0.025,70.74,71,-0.0127,2027,14800.20,13992.81,1584,71,0
74790,8.951,8.941,9.000,9.000,9.000,9.000,0.000,70.79,0.7079,4.558,4.569,70.79,70.79,0.00,0,0,-3.50725,70.79,70.79,0.00,0,0,70.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.49,70.15,0.34,8.943,8.955,4.397,4.372,0.008,-0.000,0.021,70.79,70,0.3559,1653,18148.82,15542.27,1610,72,0
74925,8.915,8.933,9.000,9.000,9.000,9.000,0.000,71.01,0.7101,4.552,4.562,71.01,71.01,0.00,0,0,-3.51378,71.01,71.01,0.00,0,0,71.01,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.71,70.31,0.40,8.935,8.944,4.404,4.564,-0.022,-0.001,0.029,71.01,71,-0.3775,2148,13966.48,16244.71,1634,76,0
75054,8.928,8.930,9.000,9.000,9.000,9.000,0.000,71.16,0.7116,4.556,4.559,71.16,71.16,0.00,0,0,-3.52010,71.16,71.16,0.00,0,0,71.16,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.19,70.78,0.41,8.932,8.938,4.458,4.584,-0.005,-0.001,0.033,71.16,71,-0.0065,2698,11119.35,16385.33,1661,76,0
75192,8.967,8.957,9.000,9.000,9.000,9.000,0.000,70.96,0.7096,4.553,4.556,70.96,70.96,0.00,0,0,-3.52457,70.96,70.96,0.00,0,0,70.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.85,70.60,0.25,8.959,8.967,4.448,4.382,0.010,-0.000,0.011,70.96,71,0.0033,2271,13210.04,15591.99,1688,76,0
75320,8.950,8.956,9.000,9.000,9.000,9.000,0.000,71.05,0.7105,4.549,4.553,71.05,71.05,0.00,0,0,-3.52837,71.05,71.05,0.00,0,0,71.05,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.85,70.60,0.26,8.958,8.965,4.441,4.463,-0.009,-0.000,0.012,71.05,71,0.0127,1593,18832.39,16425.82,1714,76,0
75455,8.957,8.956,9.000,9.000,9.000,9.000,0.000,71.18,0.7118,4.549,4.548,71.18,71.18,0.00,0,0,-3.53518,71.18,71.18,0.00,0,0,71.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.14,70.88,0.26,8.957,8.962,4.470,4.508,-0.000,-0.001,0.013,71.18,71,-0.2768,2266,13239.19,15730.40,1746,77,0
75589,8.968,8.968,9.000,9.000,9.000,9.000,0.000,71.18,0.7118,4.547,4.545,71.18,71.18,0.00,0,0,-3.54169,71.18,71.18,0.00,0,0,71.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.08,70.89,0.19,8.969,8.974,4.472,4.473,-0.001,-0.000,0.006,71.18,71,-0.2206,1926,15576.32,14460.22,1771,77,0
75723,8.943,8.955,9.000,9.000,9.000,9.000,0.000,71.39,0.7139,4.548,4.543,71.39,71.39,0.00,0,0,-3.54515,71.39,71.39,0.00,0,0,71.39,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.43,71.16,0.27,8.956,8.959,4.495,4.610,-0.015,-0.001,0.014,71.39,72,-0.3314,3460,8670.52,13167.45,1791,77,0
75851,8.992,8.979,9.000,9.000,9.000,9.000,0.000,71.18,0.7118,4.547,4.542,71.18,71.18,0.00,0,0,-3.54775,71.18,71.18,0.00,0,0,71.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.12,71.00,0.12,8.980,8.985,4.487,4.407,0.014,0.000,0.002,71.18,71,0.4269,4592,6533.10,10514.30,1816,77,0
75990,8.963,8.970,9.000,9.000,9.000,9.000,0.000,71.33,0.7133,4.546,4.541,71.33,71.33,0.00,0,0,-3.55029,71.33,71.33,0.00,0,0,71.33,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.28,71.11,0.17,8.971,8.975,4.491,4.525,-0.009,-0.000,0.006,71.33,71,0.3131,8887,3375.72,7030.67,1836,79,0
76118,8.993,8.983,9.000,9.000,9.000,9.000,0.000,71.24,0.7124,4.546,4.540,71.24,71.24,0.00,0,0,-3.55264,71.24,71.24,0.00,0,0,71.24,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.17,71.07,0.10,8.984,8.988,4.492,4.424,0.010,0.000,0.002,71.24,71,0.2856,8887,3375.72,5247.05,1869,82,0
76252,8.989,8.984,9.000,9.000,9.000,9.000,0.000,71.25,0.7125,4.542,4.539,71.25,71.25,0.00,0,0,-3.55401,71.25,71.25,0.00,0,0,71.25,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.07,70.98,0.09,8.985,8.990,4.479,4.461,0.004,0.000,0.002,71.25,71,-0.0123,5239,5726.28,5000.71,1894,85,0
76384,8.970,8.978,9.000,9.000,9.000,9.000,0.000,71.35,0.7135,4.541,4.538,71.35,71.35,0.00,0,0,-3.55573,71.35,71.35,0.00,0,0,71.35,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.22,71.09,0.13,8.979,8.982,4.487,4.541,-0.010,-0.000,0.003,71.35,71,-0.0810,3737,8027.83,5815.10,1920,87,0
76518,9.008,8.989,9.000,9.000,9.000,9.000,0.000,71.28,0.7128,4.542,4.538,71.28,71.28,0.00,0,0,-3.55783,71.28,71.28,0.00,0,0,71.28,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.24,71.17,0.06,8.989,8.992,4.504,4.434,0.020,0.000,0.001,71.28,71,0.1135,2016,14880.95,9927.17,1946,87,0
76646,9.012,9.002,9.000,9.000,9.000,9.000,0.000,71.15,0.7115,4.536,4.537,71.15,71.15,0.00,0,0,-3.55815,71.15,71.15,0.00,0,0,71.15,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.87,70.88,-0.02,9.003,9.007,4.473,4.368,0.011,0.001,0.001,71.15,71,-0.2843,2374,12636.90,12283.58,1971,88,0
76785,8.977,8.984,9.000,9.000,9.000,9.000,0.000,71.35,0.7135,4.535,4.536,71.35,71.35,0.00,0,0,-3.55925,71.35,71.35,0.00,0,0,71.35,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.18,71.09,0.09,8.985,8.988,4.487,4.554,-0.009,-0.000,0.002,71.35,72,-0.3571,1130,26548.67,18675.10,2003,89,0
76914,8.985,8.984,9.000,9.000,9.000,9.000,0.000,71.42,0.7142,4.538,4.535,71.42,71.42,0.00,0,0,-3.56273,71.42,71.42,0.00,0,0,71.42,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.48,71.38,0.09,8.985,8.986,4.523,4.542,-0.000,-0.000,0.002,71.42,71,0.4817,1830,16393.44,16235.54,2027,89,0
77048,8.998,8.994,9.000,9.000,9.000,9.000,0.000,71.33,0.7133,4.536,4.534,71.33,71.33,0.00,0,0,-3.56338,71.33,71.33,0.00,0,0,71.33,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.27,71.24,0.03,8.995,8.997,4.509,4.470,0.004,0.000,0.000,71.33,72,-0.4928,3408,8802.82,13848.08,2048,90,0
77176,8.980,8.991,9.000,9.000,9.000,9.000,0.000,71.38,0.7138,4.534,4.534,71.38,71.38,0.00,0,0,-3.56387,71.38,71.38,0.00,0,0,71.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.27,71.21,0.05,8.991,8.993,4.502,4.531,-0.013,-0.000,0.001,71.38,72,-0.4940,1646,18226.00,16617.51,2076,90,0
77315,9.031,9.018,9.000,9.000,9.000,9.000,0.000,71.06,0.7106,4.520,4.531,71.06,71.06,0.00,0,0,-3.56247,71.06,71.06,0.00,0,0,71.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.66,70.77,-0.11,9.019,9.023,4.465,4.361,0.013,0.001,0.006,71.06,71,0.3888,1513,19828.16,19343.47,2097,91,0
77443,8.985,8.992,9.000,9.000,9.000,9.000,0.000,71.33,0.7133,4.519,4.530,71.33,71.33,0.00,0,0,-3.56227,71.33,71.33,0.00,0,0,71.33,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.11,71.06,0.04,8.993,8.994,4.485,4.615,-0.009,-0.000,0.001,71.33,71,0.0456,1690,17751.48,18720.16,2121,92,0
77577,9.000,8.997,9.000,9.000,9.000,9.000,0.000,71.29,0.7129,4.521,4.529,71.29,71.29,0.00,0,0,-3.56291,71.29,71.29,0.00,0,0,71.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.26,71.24,0.02,8.997,8.997,4.513,4.538,0.003,-0.000,0.000,71.29,71,0.0437,1795,16713.09,16665.78,2152,93,0
77709,9.001,8.998,9.000,9.000,9.000,9.000,0.000,71.29,0.7129,4.522,4.528,71.29,71.29,0.00,0,0,-3.56351,71.29,71.29,0.00,0,0,71.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.33,71.31,0.01,8.998,8.998,4.523,4.513,0.003,-0.000,0.000,71.29,72,-0.4090,1131,26525.20,23294.46,2176,96,0
77841,8.998,9.002,9.000,9.000,9.000,9.000,0.000,71.25,0.7125,4.521,4.527,71.25,71.25,0.00,0,0,-3.56345,71.25,71.25,0.00,0,0,71.25,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.22,71.23,-0.01,9.002,9.003,4.514,4.491,-0.004,0.000,0.000,71.25,71,0.3783,1847,16242.56,21802.42,2203,97,0
77970,9.008,9.005,9.000,9.000,9.000,9.000,0.000,71.21,0.7121,4.519,4.526,71.21,71.21,0.00,0,0,-3.56306,71.21,71.21,0.00,0,0,71.21,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.11,71.13,-0.03,9.005,9.006,4.504,4.478,0.003,0.000,0.000,71.21,71,0.2948,1648,18203.88,19674.46,2228,98,0
78104,8.986,8.993,9.000,9.000,9.000,9.000,0.000,71.31,0.7131,4.515,4.522,71.31,71.31,0.00,0,0,-3.56187,71.31,71.31,0.00,0,0,71.31,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.32,71.28,0.04,8.993,8.993,4.517,4.598,-0.008,-0.000,0.000,71.31,71,0.2920,4079,7354.74,15434.17,2251,99,0
78235,8.990,8.990,9.000,9.000,9.000,9.000,0.000,71.37,0.7137,4.520,4.522,71.37,71.37,0.00,0,0,-3.56295,71.37,71.37,0.00,0,0,71.37,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.58,71.51,0.06,8.990,8.987,4.545,4.588,0.001,-0.000,0.002,71.37,72,-0.3220,7040,4261.36,8837.74,2277,101,0
78367,9.027,9.011,9.000,9.000,9.000,9.000,0.000,71.14,0.7114,4.520,4.521,71.14,71.14,0.00,0,0,-3.56302,71.14,71.14,0.00,0,0,71.14,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.20,71.27,-0.07,9.011,9.010,4.528,4.384,0.018,0.000,0.001,71.14,71,0.4969,7040,4261.36,6604.47,2309,104,0
78501,8.992,9.004,9.000,9.000,9.000,9.000,0.000,71.20,0.7120,4.516,4.521,71.20,71.20,0.00,0,0,-3.56224,71.20,71.20,0.00,0,0,71.20,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.09,71.12,-0.02,9.004,9.004,4.502,4.497,-0.013,-0.000,0.000,71.20,71,-0.0393,6064,4947.23,5598.21,2334,107,0
78628,9.015,9.014,9.000,9.000,9.000,9.000,0.000,71.07,0.7107,4.512,4.520,71.07,71.07,0.00,0,0,-3.56122,71.07,71.07,0.00,0,0,71.07,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.82,70.90,-0.09,9.014,9.015,4.483,4.421,0.001,0.000,0.003,71.07,71,0.2889,7508,3995.74,5090.23,2360,109,0
78763,9.015,9.006,9.000,9.000,9.000,9.000,0.000,71.15,0.7115,4.510,4.519,71.15,71.15,0.00,0,0,-3.56066,71.15,71.15,0.00,0,0,71.15,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.97,71.01,-0.03,9.006,9.005,4.491,4.505,0.010,-0.000,0.001,71.15,71,-0.2697,7508,3995.74,4556.12,2393,111,0
78895,8.990,9.000,9.000,9.000,9.000,9.000,0.000,71.20,0.7120,4.510,4.519,71.20,71.20,0.00,0,0,-3.56029,71.20,71.20,0.00,0,0,71.20,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.10,71.10,0.00,9.000,8.999,4.500,4.559,-0.012,-0.000,0.000,71.20,71,0.2206,2379,12610.34,6571.07,2418,113,0
79033,9.024,9.015,9.000,9.000,9.000,9.000,0.000,71.02,0.7102,4.506,4.518,71.02,71.02,0.00,0,0,-3.55917,71.02,71.02,0.00,0,0,71.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.81,70.90,-0.09,9.015,9.015,4.485,4.432,0.010,0.000,0.002,71.02,71,0.3799,1139,26338.89,11698.06,2445,113,0
79162,9.018,9.010,9.000,9.000,9.000,9.000,0.000,71.06,0.7106,4.505,4.517,71.06,71.06,0.00,0,0,-3.55850,71.06,71.06,0.00,0,0,71.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.89,70.96,-0.06,9.010,9.010,4.491,4.473,0.009,0.000,0.001,71.06,71,-0.3384,2394,12531.33,12733.04,2466,114,0
79299,9.002,9.005,9.000,9.000,9.000,9.000,0.000,71.11,0.7111,4.505,4.516,71.11,71.11,0.00,0,0,-3.55803,71.11,71.11,0.00,0,0,71.11,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.01,71.04,-0.03,9.005,9.004,4.499,4.520,-0.003,-0.000,0.000,71.11,71,-0.0186,6130,4893.96,9555.62,2490,114,0
79428,9.007,9.007,9.000,9.000,9.000,9.000,0.000,71.05,0.7105,4.501,4.513,71.05,71.05,0.00,0,0,-3.55619,71.05,71.05,0.00,0,0,71.05,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.96,71.00,-0.04,9.007,9.007,4.498,4.500,0.000,0.000,0.000,71.05,71,0.4245,6130,4893.96,5676.06,2518,122,0
79563,8.987,8.996,9.000,9.000,9.000,9.000,0.000,71.17,0.7117,4.503,4.513,71.17,71.17,0.00,0,0,-3.55622,71.17,71.17,0.00,0,0,71.17,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.23,71.20,0.03,8.995,8.994,4.516,4.591,-0.010,-0.000,0.000,71.17,71,-0.1927,5355,5602.24,5549.38,2541,124,0
79693,9.018,9.007,9.000,9.000,9.000,9.000,0.000,71.06,0.7106,4.506,4.512,71.06,71.06,0.00,0,0,-3.55653,71.06,71.06,0.00,0,0,71.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.16,71.20,-0.04,9.007,9.006,4.525,4.449,0.013,0.000,0.000,71.06,71,0.4437,5355,5602.24,5580.59,2569,128,0
79828,9.035,9.026,9.000,9.000,9.000,9.000,0.000,70.83,0.7083,4.501,4.511,70.83,70.83,0.00,0,0,-3.55524,70.83,70.83,0.00,0,0,70.83,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.63,70.79,-0.16,9.026,9.028,4.485,4.306,0.010,0.001,0.006,70.83,70,0.3279,6802,4410.47,5162.12,2592,130,0
79956,8.994,9.009,9.000,9.000,9.000,9.000,0.000,70.96,0.7096,4.493,4.510,70.96,70.96,0.00,0,0,-3.55265,70.96,70.96,0.00,0,0,70.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.59,70.65,-0.06,9.009,9.011,4.455,4.534,-0.018,0.000,0.002,70.96,71,-0.3459,7542,3977.72,4631.79,2617,134,0
80095,9.018,9.007,9.000,9.000,9.000,9.000,0.000,70.96,0.7096,4.494,4.508,70.96,70.96,0.00,0,0,-3.55216,70.96,70.96,0.00,0,0,70.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,70.80,70.85,-0.05,9.007,9.007,4.483,4.517,0.012,0.000,0.001,70.96,71,-0.3874,7542,3977.72,4312.61,2647,136,0
80223,8.997,8.997,9.000,9.000,9.000,9.000,0.000,71.08,0.7108,4.498,4.507,71.08,71.08,0.00,0,0,-3.55236,71.08,71.08,0.00,0,0,71.08,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.21,71.19,0.02,8.997,8.995,4.522,4.563,0.000,-0.000,0.000,71.08,71,-0.0935,4599,6523.16,5329.63,2673,139,0
