# SHOT START
# legend_version=2
# time_base=ms_since_boot
# units: pressure=bar, flow=ml_s, output=percent, derivative=bar_s
# raw_p = raw pressure sensor reading
# flt_p = filtered pressure used by controller
# sp_raw = raw incoming pressure setpoint currently held by the profile engine
# sp_flt = filtered pressure setpoint actually used internally by the controller
# sp_recipe = visual recipe reference; ideal profile target for display/comparison
# sp_ctrl = control reference after internal conditioning; command seen by control logic
# sp_flt_d = derivative of filtered pressure setpoint
# ctrl_out = final controller output command in percent
# pump_duty = internal normalized pressure-branch duty estimate
# pump_flow = estimated pump flow
# coffee_flow = estimated outflow through puck / coffee flow
# u_raw = pressure branch output after clamp and before final slew limiter
# u_applied = pressure branch output after final slew limiter
# u_delta = u_raw - u_applied; limiter intervention magnitude
# limiter_active_up = 1 when rise slew limiter is active
# limiter_active_down = 1 when drop slew limiter is active
# error_integral = integral state of legacy pressure controller
# u_unclamped_raw = controller output before 0..100 clamp
# u_clamped_raw = controller output after 0..100 clamp and before slew limiter
# u_clamp_delta = u_unclamped_raw - u_clamped_raw
# clamp_active_high = 1 when output was clipped by upper clamp
# clamp_active_low = 1 when output was clipped by lower clamp
# u_fb = legacy pressure feedback contribution
# u_ff_hold = static feedforward contribution
# u_ff_dyn = dynamic feedforward contribution
# u_ff_dyn_raw = raw dynamic feedforward request before FF-path LPF and slew limiting
# ff_pressure_w = pressure-window weight applied to dynamic FF
# ff_above_w = above-target suppression weight applied to dynamic FF
# ff_gamma = ramp-dependent gamma multiplier applied to dynamic FF
# u_ff_total = total feedforward contribution
# ramp_hold_active = 1 when the downstream drop-rate hold is active during ramp-up
# drop_rate_active = active downstream output drop-rate cap in percent per second
# mpc_shadow_enabled = 1 when shadow MPC is being computed in parallel
# mpc_u_shadow = total output suggested by shadow MPC; not applied to actuator in shadow stage
# mpc_u_ss = steady-state component suggested by shadow MPC
# mpc_u_trim = corrective trim component suggested by shadow MPC
# mpc_p1_pred = one-step pressure prediction from shadow MPC model
# mpc_pn_pred = terminal pressure prediction at end of shadow MPC horizon
# mpc_qout_est = estimated outflow / load used by shadow MPC model
# mpc_qout_raw = instantaneous outflow / load estimate before shadow-MPC LPF
# mpc_residual = measured minus predicted pressure residual for shadow MPC
# mpc_residual_bias = low-pass residual bias term added to shadow predictions
# mpc_cost = shadow MPC objective value
# power_cmd = floating-point power command sent to pump stage before integer quantization
# power_psm_quantized = integer power actually sent to PSM
# power_quant_residual = sigma-delta residual kept for next quantization step
# tach_period_us = measured time between valid tach pulses in microseconds
# tach_rpm_inst = instantaneous RPM derived from tach_period_us and pulses-per-revolution
# tach_rpm_ema = exponentially filtered published RPM intended for easier visual analysis
# tach_rpm_count_window = RPM derived from accepted pulse counts over a fixed time window
# tach_rpm_pub = RPM value selected for operational use after comparing period and count-window estimates
# tach_quality_ok = 1 when period and count-window RPM agree within tolerance
# tach_rpm_source = 0=none, 1=period branch, 2=count-window fallback
# tach_pulse_count = total number of valid tach pulses seen since the last reset
# tach_glitch_rejects = number of tach edges rejected as implausibly fast glitches or plausibility failures
# tach_timeout = 1 when no recent tach pulse is available and RPM is forced to zero
ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual,tach_period_us,tach_rpm_inst,tach_rpm_ema,tach_rpm_count_window,tach_rpm_pub,tach_quality_ok,tach_rpm_source,tach_pulse_count,tach_glitch_rejects,tach_timeout
66759,9.004,9.006,9.000,9.000,9.000,9.000,0.000,65.87,0.6587,4.167,4.185,65.87,65.87,0.00,0,0,-3.29710,65.87,65.87,0.00,0,0,65.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.72,65.76,-0.04,9.006,9.006,4.161,4.227,-0.003,0.000,0.001,65.87,66,-0.4372,13377,2242.66,2094.72,2054.26,2054.26,0,2,1382,1591,0
66891,9.033,9.017,9.000,9.000,9.000,9.000,0.000,65.74,0.6574,4.168,4.184,65.74,65.74,0.00,0,0,-3.29663,65.74,65.74,0.00,0,0,65.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.68,65.78,-0.10,9.017,9.017,4.174,4.096,0.018,0.001,0.002,65.74,66,0.1951,10759,2788.36,2145.30,2198.37,2198.37,0,2,1393,1605,0
66991,9.003,9.007,9.000,9.000,9.000,9.000,0.000,65.84,0.6584,4.168,4.183,65.84,65.84,0.00,0,0,-3.29605,65.84,65.84,0.00,0,0,65.84,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.79,65.83,-0.04,9.007,9.007,4.174,4.192,-0.005,0.000,0.000,65.84,66,-0.1866,9981,3005.71,2164.40,2198.37,2198.37,0,2,1401,1612,0
67125,8.990,8.998,9.000,9.000,9.000,9.000,0.000,65.90,0.6590,4.170,4.179,65.90,65.90,0.00,0,0,-3.29408,65.90,65.90,0.00,0,0,65.90,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.96,65.95,0.01,8.998,8.996,4.185,4.239,-0.009,-0.000,0.000,65.90,66,-0.2896,11939,2512.77,2299.47,2448.94,2512.77,1,1,1410,1624,0
67266,9.026,9.014,9.000,9.000,9.000,9.000,0.000,65.70,0.6570,4.169,4.178,65.70,65.70,0.00,0,0,-3.29348,65.70,65.70,0.00,0,0,65.70,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.67,65.76,-0.09,9.015,9.015,4.174,4.078,0.013,0.001,0.002,65.70,66,0.1039,9927,3022.06,2372.41,2448.94,2448.94,0,2,1421,1632,0
67398,9.018,9.013,9.000,9.000,9.000,9.000,0.000,65.70,0.6570,4.166,4.177,65.70,65.70,0.00,0,0,-3.29252,65.70,65.70,0.00,0,0,65.70,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.58,65.66,-0.08,9.013,9.014,4.161,4.110,0.006,0.001,0.002,65.70,65,0.2969,12128,2473.61,2354.45,2295.32,2295.32,0,2,1431,1650,0
67537,9.027,9.023,9.000,9.000,9.000,9.000,0.000,65.54,0.6554,4.160,4.176,65.54,65.54,0.00,0,0,-3.29067,65.54,65.54,0.00,0,0,65.54,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.23,65.37,-0.14,9.023,9.026,4.131,4.051,0.004,0.001,0.006,65.54,65,0.0476,10086,2974.42,2335.71,2295.32,2295.32,0,2,1442,1663,0
67673,9.024,9.017,9.000,9.000,9.000,9.000,0.000,65.58,0.6558,4.158,4.175,65.58,65.58,0.00,0,0,-3.28940,65.58,65.58,0.00,0,0,65.58,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.31,65.41,-0.11,9.018,9.019,4.134,4.111,0.007,0.001,0.004,65.58,66,-0.0633,13211,2270.83,2288.70,2198.07,2270.83,1,1,1451,1671,0
67774,9.027,9.020,9.000,9.000,9.000,9.000,0.000,65.53,0.6553,4.156,4.174,65.53,65.53,0.00,0,0,-3.28846,65.53,65.53,0.00,0,0,65.53,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.25,65.38,-0.12,9.020,9.022,4.133,4.091,0.008,0.001,0.005,65.53,65,0.1151,11802,2541.94,2256.08,2198.07,2198.07,0,2,1459,1676,0
67904,9.026,9.017,9.000,9.000,9.000,9.000,0.000,65.54,0.6554,4.153,4.172,65.54,65.54,0.00,0,0,-3.28678,65.54,65.54,0.00,0,0,65.54,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.33,65.43,-0.10,9.017,9.018,4.139,4.120,0.010,0.000,0.003,65.54,65,0.4439,11071,2709.78,2267.39,2402.98,2402.98,0,2,1470,1688,0
68006,9.012,9.014,9.000,9.000,9.000,9.000,0.000,65.55,0.6555,4.152,4.171,65.55,65.55,0.00,0,0,-3.28586,65.55,65.55,0.00,0,0,65.55,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.34,65.43,-0.09,9.015,9.016,4.139,4.146,-0.003,0.000,0.002,65.55,66,-0.4776,10371,2892.68,2316.20,2402.98,2402.98,0,2,1477,1697,0
68141,9.005,9.006,9.000,9.000,9.000,9.000,0.000,65.63,0.6563,4.152,4.170,65.63,65.63,0.00,0,0,-3.28512,65.63,65.63,0.00,0,0,65.63,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.55,65.59,-0.04,9.006,9.007,4.155,4.205,-0.002,0.000,0.000,65.63,65,0.3531,11060,2712.48,2332.19,2402.98,2402.98,0,2,1488,1710,0
68278,9.030,9.021,9.000,9.000,9.000,9.000,0.000,65.43,0.6543,4.149,4.168,65.43,65.43,0.00,0,0,-3.28361,65.43,65.43,0.00,0,0,65.43,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.24,65.37,-0.13,9.021,9.023,4.140,4.070,0.009,0.001,0.004,65.43,66,-0.1971,11992,2501.67,2253.62,2171.19,2171.19,0,2,1498,1725,0
68409,8.993,9.001,9.000,9.000,9.000,9.000,0.000,65.63,0.6563,4.147,4.167,65.63,65.63,0.00,0,0,-3.28242,65.63,65.63,0.00,0,0,65.63,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.53,65.54,-0.01,9.001,9.001,4.148,4.264,-0.009,-0.000,0.000,65.63,65,0.2874,9263,3238.69,2213.39,2171.19,2171.19,0,2,1510,1736,0
68549,9.016,9.008,9.000,9.000,9.000,9.000,0.000,65.55,0.6555,4.149,4.165,65.55,65.55,0.00,0,0,-3.28202,65.55,65.55,0.00,0,0,65.55,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.57,65.61,-0.05,9.008,9.007,4.165,4.166,0.009,0.000,0.000,65.55,65,0.0575,12777,2347.97,2296.99,2436.35,2347.97,1,1,1519,1750,0
68682,9.012,9.008,9.000,9.000,9.000,9.000,0.000,65.50,0.6550,4.150,4.162,65.50,65.50,0.00,0,0,-3.27988,65.50,65.50,0.00,0,0,65.50,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.51,65.56,-0.05,9.008,9.008,4.161,4.135,0.004,0.000,0.001,65.50,66,-0.0022,12214,2456.20,2428.35,2436.35,2456.20,1,1,1532,1760,0
68783,8.999,9.004,9.000,9.000,9.000,9.000,0.000,65.54,0.6554,4.149,4.161,65.54,65.54,0.00,0,0,-3.27945,65.54,65.54,0.00,0,0,65.54,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.54,65.56,-0.02,9.004,9.003,4.159,4.175,-0.006,-0.000,0.000,65.54,66,0.0105,12137,2471.78,2443.98,2444.42,2471.78,1,1,1538,1769,0
68914,9.006,9.006,9.000,9.000,9.000,9.000,0.000,65.48,0.6548,4.147,4.158,65.48,65.48,0.00,0,0,-3.27747,65.48,65.48,0.00,0,0,65.48,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.46,65.49,-0.04,9.006,9.005,4.153,4.153,0.000,0.000,0.000,65.48,65,0.2999,11049,2715.18,2444.36,2444.42,2444.42,0,2,1550,1781,0
69050,9.008,9.012,9.000,9.000,9.000,9.000,0.000,65.39,0.6539,4.144,4.157,65.39,65.39,0.00,0,0,-3.27630,65.39,65.39,0.00,0,0,65.39,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.25,65.32,-0.07,9.012,9.012,4.136,4.114,-0.005,0.000,0.001,65.39,65,0.4418,11543,2598.98,2409.19,2346.64,2346.64,0,2,1559,1796,0
69181,9.006,9.010,9.000,9.000,9.000,9.000,0.000,65.39,0.6539,4.142,4.156,65.39,65.39,0.00,0,0,-3.27514,65.39,65.39,0.00,0,0,65.39,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.22,65.28,-0.06,9.010,9.010,4.130,4.147,-0.004,0.000,0.001,65.39,66,-0.4904,12960,2314.81,2372.30,2346.64,2314.81,1,1,1569,1806,0
69284,9.012,9.008,9.000,9.000,9.000,9.000,0.000,65.40,0.6540,4.142,4.156,65.40,65.40,0.00,0,0,-3.27475,65.40,65.40,0.00,0,0,65.40,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.29,65.34,-0.05,9.008,9.008,4.138,4.150,0.004,0.000,0.001,65.40,65,0.3502,13080,2293.58,2311.16,2087.13,2087.13,0,2,1575,1812,0
69415,8.998,9.008,9.000,9.000,9.000,9.000,0.000,65.37,0.6537,4.138,4.154,65.37,65.37,0.00,0,0,-3.27295,65.37,65.37,0.00,0,0,65.37,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.19,65.24,-0.05,9.008,9.007,4.125,4.177,-0.011,-0.000,0.001,65.37,66,-0.4775,8755,3426.61,2197.97,2087.13,2087.13,0,2,1587,1826,0
69555,9.000,9.009,9.000,9.000,9.000,9.000,0.000,65.33,0.6533,4.136,4.153,65.33,65.33,0.00,0,0,-3.27173,65.33,65.33,0.00,0,0,65.33,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.15,65.20,-0.05,9.009,9.009,4.124,4.167,-0.010,-0.000,0.001,65.33,65,0.3644,8156,3678.27,2217.48,2455.12,2455.12,0,2,1597,1837,0
69687,8.994,9.002,9.000,9.000,9.000,9.000,0.000,65.40,0.6540,4.135,4.151,65.40,65.40,0.00,0,0,-3.27093,65.40,65.40,0.00,0,0,65.40,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.32,65.33,-0.01,9.002,9.000,4.136,4.223,-0.008,-0.000,0.000,65.40,65,0.3096,10430,2876.32,2333.45,2455.12,2455.12,0,2,1610,1847,0
69826,9.005,9.010,9.000,9.000,9.000,9.000,0.000,65.27,0.6527,4.133,4.150,65.27,65.27,0.00,0,0,-3.26971,65.27,65.27,0.00,0,0,65.27,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.15,65.21,-0.06,9.010,9.009,4.129,4.145,-0.006,-0.000,0.001,65.27,65,0.0316,11574,2592.02,2471.73,2849.67,2849.67,0,2,1623,1864,0
69959,9.009,9.007,9.000,9.000,9.000,9.000,0.000,65.29,0.6529,4.133,4.149,65.29,65.29,0.00,0,0,-3.26885,65.29,65.29,0.00,0,0,65.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.22,65.26,-0.04,9.007,9.005,4.135,4.163,0.002,-0.000,0.000,65.29,65,-0.1656,12225,2453.99,2656.17,2849.67,2849.67,0,2,1632,1876,0
70096,9.001,9.007,9.000,9.000,9.000,9.000,0.000,65.27,0.6527,4.131,4.147,65.27,65.27,0.00,0,0,-3.26758,65.27,65.27,0.00,0,0,65.27,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.20,65.24,-0.04,9.006,9.005,4.134,4.167,-0.005,-0.000,0.000,65.27,66,-0.2271,12959,2314.99,2626.94,2215.45,2314.99,1,1,1643,1892,0
70227,8.996,8.999,9.000,9.000,9.000,9.000,0.000,65.35,0.6535,4.132,4.146,65.35,65.35,0.00,0,0,-3.26709,65.35,65.35,0.00,0,0,65.35,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.38,65.37,0.01,8.999,8.996,4.146,4.221,-0.003,-0.001,0.000,65.35,66,-0.3964,12260,2446.98,2426.14,2215.45,2215.45,0,2,1654,1908,0
70365,9.016,9.010,9.000,9.000,9.000,9.000,0.000,65.21,0.6521,4.133,4.145,65.21,65.21,0.00,0,0,-3.26673,65.21,65.21,0.00,0,0,65.21,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.25,65.31,-0.06,9.010,9.009,4.148,4.097,0.007,0.000,0.001,65.21,65,0.4814,11936,2513.40,2345.07,2324.20,2324.20,0,2,1664,1922,0
70498,9.000,9.009,9.000,9.000,9.000,9.000,0.000,65.18,0.6518,4.126,4.143,65.18,65.18,0.00,0,0,-3.26413,65.18,65.18,0.00,0,0,65.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.99,65.04,-0.05,9.009,9.009,4.113,4.155,-0.010,0.000,0.001,65.18,65,-0.0501,11201,2678.33,2331.04,2324.20,2324.20,0,2,1674,1935,0
70598,8.989,9.003,9.000,9.000,9.000,9.000,0.000,65.24,0.6524,4.126,4.142,65.24,65.24,0.00,0,0,-3.26353,65.24,65.24,0.00,0,0,65.24,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.11,65.13,-0.01,9.002,9.002,4.120,4.213,-0.015,-0.000,0.000,65.24,65,0.2554,13974,2146.84,2328.58,2324.20,2324.20,0,2,1681,1945,0
70731,9.010,9.011,9.000,9.000,9.000,9.000,0.000,65.12,0.6512,4.125,4.141,65.12,65.12,0.00,0,0,-3.26273,65.12,65.12,0.00,0,0,65.12,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.02,65.09,-0.07,9.011,9.011,4.124,4.114,-0.001,0.000,0.001,65.12,65,-0.2766,10574,2837.15,2201.04,2065.55,2065.55,0,2,1692,1956,0
70869,9.014,9.016,9.000,9.000,9.000,9.000,0.000,65.03,0.6503,4.123,4.140,65.03,65.03,0.00,0,0,-3.26157,65.03,65.03,0.00,0,0,65.03,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.88,64.98,-0.10,9.017,9.017,4.115,4.069,-0.003,0.000,0.003,65.03,65,-0.0140,13049,2299.03,2134.92,2065.55,2065.55,0,2,1702,1969,0
71001,9.000,9.007,9.000,9.000,9.000,9.000,0.000,65.12,0.6512,4.121,4.138,65.12,65.12,0.00,0,0,-3.26029,65.12,65.12,0.00,0,0,65.12,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.97,65.01,-0.04,9.007,9.007,4.113,4.169,-0.008,-0.000,0.001,65.12,65,0.1155,10957,2737.98,2281.56,2435.41,2435.41,0,2,1713,1981,0
71101,9.022,9.012,9.000,9.000,9.000,9.000,0.000,65.06,0.6506,4.121,4.137,65.06,65.06,0.00,0,0,-3.25996,65.06,65.06,0.00,0,0,65.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.98,65.05,-0.07,9.011,9.011,4.124,4.108,0.012,0.000,0.001,65.06,65,0.3864,13639,2199.57,2336.94,2435.41,2435.41,0,2,1720,1989,0
71236,9.022,9.021,9.000,9.000,9.000,9.000,0.000,64.91,0.6491,4.117,4.136,64.91,64.91,0.00,0,0,-3.25816,64.91,64.91,0.00,0,0,64.91,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.68,64.80,-0.13,9.021,9.021,4.100,4.043,0.001,0.000,0.004,64.91,65,0.1993,12363,2426.60,2363.61,2312.76,2426.60,1,1,1730,2003,0
71373,9.019,9.011,9.000,9.000,9.000,9.000,0.000,65.02,0.6502,4.117,4.135,65.02,65.02,0.00,0,0,-3.25746,65.02,65.02,0.00,0,0,65.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.92,64.98,-0.07,9.011,9.010,4.117,4.120,0.009,0.000,0.001,65.02,65,0.3843,11000,2727.27,2353.36,2312.76,2312.76,0,2,1740,2019,0
71504,9.025,9.010,9.000,9.000,9.000,9.000,0.000,65.02,0.6502,4.119,4.134,65.02,65.02,0.00,0,0,-3.25728,65.02,65.02,0.00,0,0,65.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.06,65.12,-0.06,9.010,9.008,4.136,4.094,0.017,0.000,0.001,65.02,65,-0.2405,12042,2491.28,2393.10,2461.79,2491.28,1,1,1752,2033,0
71605,9.011,9.013,9.000,9.000,9.000,9.000,0.000,64.98,0.6498,4.118,4.133,64.98,64.98,0.00,0,0,-3.25648,64.98,64.98,0.00,0,0,64.98,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.93,65.00,-0.08,9.012,9.012,4.123,4.084,-0.002,0.000,0.001,64.98,65,-0.2926,10133,2960.62,2415.20,2461.79,2461.79,0,2,1760,2041,0
71736,8.995,9.004,9.000,9.000,9.000,9.000,0.000,65.06,0.6506,4.116,4.131,65.06,65.06,0.00,0,0,-3.25536,65.06,65.06,0.00,0,0,65.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.99,65.01,-0.02,9.004,9.003,4.117,4.180,-0.009,-0.000,0.000,65.06,65,-0.4061,7781,3855.55,2487.92,2644.14,2644.14,0,2,1773,2060,0
71878,9.016,9.013,9.000,9.000,9.000,9.000,0.000,64.94,0.6494,4.115,4.130,64.94,64.94,0.00,0,0,-3.25449,64.94,64.94,0.00,0,0,64.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.85,64.93,-0.08,9.013,9.013,4.116,4.083,0.004,0.000,0.001,64.94,65,-0.4624,12897,2326.12,2583.04,2644.14,2644.14,0,2,1783,2073,0
72010,9.000,9.003,9.000,9.000,9.000,9.000,0.000,65.05,0.6505,4.116,4.129,65.05,65.05,0.00,0,0,-3.25399,65.05,65.05,0.00,0,0,65.05,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.05,65.06,-0.01,9.002,9.001,4.126,4.172,-0.002,-0.000,0.000,65.05,65,-0.4132,12435,2412.55,2523.64,2198.04,2198.04,0,2,1793,2089,0
72149,9.021,9.017,9.000,9.000,9.000,9.000,0.000,64.83,0.6483,4.111,4.127,64.83,64.83,0.00,0,0,-3.25192,64.83,64.83,0.00,0,0,64.83,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.67,64.77,-0.10,9.017,9.018,4.102,4.050,0.004,0.000,0.003,64.83,65,0.0402,12577,2385.31,2302.76,2198.04,2198.04,0,2,1804,2103,0
72280,8.996,9.000,9.000,9.000,9.000,9.000,0.000,65.04,0.6504,4.113,4.126,65.04,65.04,0.00,0,0,-3.25157,65.04,65.04,0.00,0,0,65.04,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.03,65.03,0.00,8.999,8.998,4.122,4.199,-0.004,-0.000,0.000,65.04,65,-0.0017,12100,2479.34,2307.92,2443.58,2479.34,1,1,1815,2119,0
72383,8.999,9.005,9.000,9.000,9.000,9.000,0.000,64.96,0.6496,4.112,4.125,64.96,64.96,0.00,0,0,-3.25103,64.96,64.96,0.00,0,0,64.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.93,64.96,-0.03,9.005,9.004,4.119,4.142,-0.007,-0.000,0.000,64.96,65,-0.1715,8837,3394.82,2361.59,2443.58,2443.58,0,2,1823,2127,0
72516,9.009,9.009,9.000,9.000,9.000,9.000,0.000,64.87,0.6487,4.110,4.122,64.87,64.87,0.00,0,0,-3.24879,64.87,64.87,0.00,0,0,64.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.80,64.85,-0.05,9.009,9.009,4.110,4.105,-0.000,0.000,0.001,64.87,65,-0.0892,10944,2741.23,2432.58,2443.58,2443.58,0,2,1834,2144,0
72652,9.006,9.011,9.000,9.000,9.000,9.000,0.000,64.82,0.6482,4.108,4.121,64.82,64.82,0.00,0,0,-3.24781,64.82,64.82,0.00,0,0,64.82,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.71,64.77,-0.07,9.011,9.011,4.103,4.089,-0.006,0.000,0.001,64.82,64,0.4140,7228,4150.53,2354.03,2271.62,2271.62,0,2,1844,2153,0
72784,9.005,9.005,9.000,9.000,9.000,9.000,0.000,64.87,0.6487,4.109,4.119,64.87,64.87,0.00,0,0,-3.24634,64.87,64.87,0.00,0,0,64.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.88,64.91,-0.03,9.005,9.004,4.118,4.117,0.000,0.000,0.000,64.87,65,0.2315,12828,2338.63,2336.24,2271.62,2338.63,1,1,1856,2165,0
72885,9.025,9.014,9.000,9.000,9.000,9.000,0.000,64.74,0.6474,4.108,4.118,64.74,64.74,0.00,0,0,-3.24583,64.74,64.74,0.00,0,0,64.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.69,64.78,-0.09,9.015,9.015,4.110,4.026,0.012,0.001,0.002,64.74,65,-0.1314,10841,2767.27,2420.55,2570.43,2570.43,0,2,1863,2174,0
73019,9.001,9.007,9.000,9.000,9.000,9.000,0.000,64.77,0.6477,4.101,4.116,64.77,64.77,0.00,0,0,-3.24306,64.77,64.77,0.00,0,0,64.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.60,64.65,-0.05,9.007,9.008,4.089,4.132,-0.007,0.000,0.001,64.77,65,-0.0533,7450,4026.85,2553.40,2570.43,2570.43,0,2,1876,2190,0
73156,8.983,8.988,9.000,9.000,9.000,9.000,0.000,65.02,0.6502,4.106,4.115,65.02,65.02,0.00,0,0,-3.24364,65.02,65.02,0.00,0,0,65.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,65.16,65.09,0.08,8.987,8.985,4.132,4.268,-0.005,-0.001,0.002,65.02,65,-0.2231,11691,2566.08,2554.72,2532.15,2566.08,1,1,1886,2202,0
73287,9.020,9.013,9.000,9.000,9.000,9.000,0.000,64.70,0.6470,4.105,4.114,64.70,64.70,0.00,0,0,-3.24297,64.70,64.70,0.00,0,0,64.70,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.71,64.79,-0.08,9.013,9.013,4.114,4.024,0.008,0.000,0.001,64.70,65,0.1050,10110,2967.36,2548.05,2532.15,2532.15,0,2,1896,2211,0
73423,8.995,9.002,9.000,9.000,9.000,9.000,0.000,64.82,0.6482,4.103,4.113,64.82,64.82,0.00,0,0,-3.24209,64.82,64.82,0.00,0,0,64.82,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.78,64.79,-0.01,9.001,9.001,4.104,4.154,-0.007,-0.000,0.000,64.82,65,0.2868,12023,2495.22,2427.58,2219.07,2219.07,0,2,1906,2224,0
73554,9.005,9.004,9.000,9.000,9.000,9.000,0.000,64.79,0.6479,4.103,4.113,64.79,64.79,0.00,0,0,-3.24172,64.79,64.79,0.00,0,0,64.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.78,64.80,-0.02,9.004,9.003,4.110,4.119,0.002,-0.000,0.000,64.79,65,-0.3497,10963,2736.48,2325.83,2219.07,2219.07,0,2,1916,2235,0
73654,9.014,9.014,9.000,9.000,9.000,9.000,0.000,64.65,0.6465,4.101,4.112,64.65,64.65,0.00,0,0,-3.24088,64.65,64.65,0.00,0,0,64.65,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.53,64.61,-0.08,9.014,9.014,4.094,4.037,-0.000,0.000,0.002,64.65,65,-0.0417,8869,3382.57,2298.21,2273.14,2273.14,0,2,1923,2245,0
