ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual
2069489,3.800,3.760,4.368,3.916,4.368,3.916,2.069,30.61,0.3061,3.742,0.000,30.61,30.61,0.00,0,0,-1.97719,30.61,30.61,0.00,0,0,22.88,0.00,7.73,8.50,1.00,1.000,1.160,7.73,1,60.00,1,32.76,31.82,0.93,3.824,4.138,1.248,0.997,-0.017,0.002,0.236,30.61,31,-0.3434
2069617,4.034,3.966,4.511,4.084,4.511,4.084,1.949,30.98,0.3098,3.768,0.000,30.98,30.98,0.00,0,0,-1.98907,30.98,30.98,0.00,0,0,23.01,0.00,7.97,8.50,1.00,1.000,1.160,7.97,1,60.00,1,31.96,31.27,0.69,4.029,4.338,1.143,0.829,0.015,0.003,0.096,30.98,31,0.2951
2069753,4.201,4.152,4.807,4.260,4.807,4.260,1.954,31.58,0.3158,3.784,0.000,31.58,31.58,0.00,0,0,-1.99877,31.58,31.58,0.00,0,0,23.39,0.00,8.19,8.50,1.00,1.000,1.160,8.19,1,60.00,1,32.17,31.55,0.63,4.216,4.527,1.055,0.885,-0.012,0.002,0.071,31.58,31,0.3159
2069879,4.357,4.319,4.958,4.443,4.958,4.443,1.841,32.40,0.3240,3.802,0.000,32.40,32.40,0.00,0,0,-2.00908,32.40,32.40,0.00,0,0,24.07,0.00,8.33,8.50,1.00,1.000,1.160,8.33,1,60.00,1,32.28,31.56,0.72,4.380,4.680,1.030,1.093,-0.024,0.001,0.085,32.40,33,-0.3948
2070014,4.561,4.501,5.113,4.630,5.113,4.630,2.202,33.08,0.3308,3.820,0.000,33.08,33.08,0.00,0,0,-2.02045,33.08,33.08,0.00,0,0,24.67,0.00,8.41,8.50,1.00,1.000,1.160,8.41,1,60.00,1,35.01,34.23,0.78,4.567,4.889,1.047,1.077,0.004,0.000,0.187,33.08,33,0.1363
2070139,4.729,4.685,5.269,4.827,5.269,4.827,2.180,33.87,0.3387,3.836,0.000,33.87,33.87,0.00,0,0,-2.03224,33.87,33.87,0.00,0,0,25.42,0.00,8.45,8.50,1.00,1.000,1.160,8.45,1,60.00,1,35.73,34.86,0.87,4.750,5.069,1.044,1.097,-0.020,-0.000,0.213,33.87,34,-0.2507
2070274,4.913,4.871,5.569,5.049,5.569,5.049,1.822,35.02,0.3502,3.861,0.000,35.02,35.02,0.00,0,0,-2.05035,35.02,35.02,0.00,0,0,26.56,0.00,8.46,8.50,1.00,1.000,1.160,8.46,1,60.00,1,35.27,34.21,1.06,4.929,5.213,1.133,1.516,-0.014,-0.003,0.225,35.02,36,-0.4937
2070400,5.146,5.066,5.712,5.236,5.712,5.236,2.185,35.65,0.3565,3.885,0.000,35.65,35.65,0.00,0,0,-2.06663,35.65,35.65,0.00,0,0,27.17,0.00,8.48,8.50,1.00,1.000,1.160,8.48,1,60.00,1,38.35,37.30,1.05,5.129,5.436,1.211,1.231,0.029,-0.002,0.360,35.65,36,0.0889
2070532,5.309,5.257,5.856,5.428,5.856,5.428,2.113,36.41,0.3641,3.900,0.000,36.41,36.41,0.00,0,0,-2.08217,36.41,36.41,0.00,0,0,27.92,0.00,8.49,8.50,1.00,1.000,1.160,8.49,1,60.00,1,38.67,37.62,1.05,5.320,5.624,1.198,1.122,-0.008,-0.001,0.319,36.41,37,-0.3782
2070659,5.506,5.454,6.130,5.619,6.130,5.619,1.906,37.09,0.3709,3.908,0.000,37.09,37.09,0.00,0,0,-2.09700,37.09,37.09,0.00,0,0,28.60,0.00,8.49,8.50,1.00,1.000,1.160,8.49,1,60.00,1,37.87,36.88,0.98,5.515,5.808,1.142,1.027,-0.007,-0.001,0.202,37.09,37,0.1907
2070794,5.715,5.646,6.263,5.791,6.263,5.791,1.719,37.59,0.3759,3.910,0.000,37.59,37.59,0.00,0,0,-2.11117,37.59,37.59,0.00,0,0,29.09,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,37.01,36.17,0.84,5.704,5.986,1.103,0.951,0.015,-0.001,0.125,37.59,38,-0.2986
2070921,5.859,5.817,6.392,5.961,6.392,5.961,1.980,38.30,0.3830,3.906,0.000,38.30,38.30,0.00,0,0,-2.12406,38.30,38.30,0.00,0,0,29.80,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,39.28,38.41,0.86,5.878,6.177,1.080,1.066,-0.013,-0.001,0.169,38.30,38,-0.1520
2071055,6.014,5.970,6.518,6.134,6.518,6.134,1.897,39.28,0.3928,3.905,0.000,39.28,39.28,0.00,0,0,-2.13770,39.28,39.28,0.00,0,0,30.78,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,39.91,38.92,0.98,6.030,6.318,1.110,1.289,-0.013,-0.002,0.206,39.28,39,0.4861
2071182,6.185,6.129,6.762,6.305,6.762,6.305,1.700,40.23,0.4023,3.915,0.000,40.23,40.23,0.00,0,0,-2.15410,40.23,40.23,0.00,0,0,31.73,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,39.96,38.92,1.04,6.184,6.454,1.195,1.353,0.004,-0.003,0.210,40.23,41,-0.4043
2071314,6.400,6.340,6.878,6.469,6.878,6.469,1.890,40.48,0.4048,3.908,0.000,40.48,40.48,0.00,0,0,-2.16715,40.48,40.48,0.00,0,0,31.98,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,41.32,40.55,0.77,6.398,6.684,1.165,0.993,0.010,-0.001,0.134,40.48,41,-0.1931
2071442,6.563,6.521,6.992,6.633,6.992,6.633,1.780,41.04,0.4104,3.888,0.000,41.04,41.04,0.00,0,0,-2.17699,41.04,41.04,0.00,0,0,32.54,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,40.80,40.15,0.65,6.579,6.858,1.095,1.001,-0.013,-0.000,0.079,41.04,41,0.0723
2071572,6.709,6.666,7.210,6.791,7.210,6.791,1.582,41.98,0.4198,3.876,0.000,41.98,41.98,0.00,0,0,-2.18797,41.98,41.98,0.00,0,0,33.48,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,40.48,39.76,0.72,6.720,6.981,1.118,1.251,-0.010,-0.002,0.113,41.98,42,0.1419
2071699,6.881,6.827,7.315,6.942,7.315,6.942,1.727,42.63,0.4263,3.865,0.000,42.63,42.63,0.00,0,0,-2.19898,42.63,42.63,0.00,0,0,34.13,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,42.43,41.76,0.67,6.882,7.148,1.167,1.244,0.006,-0.001,0.091,42.63,43,-0.4701
2071827,7.064,7.014,7.415,7.090,7.415,7.090,1.610,42.92,0.4292,3.840,0.000,42.92,42.92,0.00,0,0,-2.20654,42.92,42.92,0.00,0,0,34.42,0.00,8.50,8.50,1.00,1.000,1.160,8.50,1,60.00,1,41.72,41.28,0.43,7.067,7.325,1.138,1.058,0.000,-0.000,0.047,42.92,43,-0.1814
2071952,7.193,7.154,7.513,7.223,7.513,7.223,1.438,43.50,0.4350,3.813,0.000,43.50,43.50,0.00,0,0,-2.21268,43.50,43.50,0.00,0,0,35.00,0.00,8.50,8.50,1.00,1.000,1.160,8.50,0,255.00,1,41.08,40.71,0.37,7.204,7.446,1.148,1.247,-0.009,-0.001,0.087,43.50,44,-0.3846
2072084,7.318,7.279,7.701,7.353,7.701,7.353,1.300,44.24,0.4424,3.792,0.000,44.24,44.24,0.00,0,0,-2.21957,44.24,44.24,0.00,0,0,35.76,0.00,8.49,8.43,0.98,1.000,1.157,8.49,0,255.00,1,41.22,40.81,0.40,7.325,7.549,1.227,1.454,-0.006,-0.002,0.129,44.24,44,-0.1755
2072209,7.465,7.426,7.789,7.478,7.789,7.478,1.439,44.63,0.4463,3.768,0.000,44.63,44.63,0.00,0,0,-2.22491,44.63,44.63,0.00,0,0,36.15,0.00,8.48,8.50,0.94,1.000,1.150,8.48,0,255.00,1,42.99,42.71,0.29,7.473,7.701,1.282,1.397,-0.004,-0.001,0.045,44.63,44,0.3467
2072340,7.588,7.565,7.875,7.602,7.875,7.602,1.352,44.97,0.4497,3.733,0.000,44.97,44.97,0.00,0,0,-2.22731,44.97,44.97,0.00,0,0,36.61,0.00,8.36,7.98,0.87,1.000,1.140,8.36,0,255.00,1,42.77,42.58,0.20,7.610,7.829,1.287,1.446,-0.022,-0.001,0.062,44.97,45,0.3739
2072472,7.691,7.667,8.036,7.713,8.036,7.713,1.207,45.04,0.4504,3.697,0.000,45.04,45.04,0.00,0,0,-2.23065,45.04,45.04,0.00,0,0,37.34,0.00,7.70,6.60,0.80,1.000,1.128,7.70,0,255.00,1,42.45,42.20,0.25,7.708,7.905,1.363,1.657,-0.016,-0.002,0.089,45.04,45,0.1691
2072601,7.753,7.739,8.113,7.829,8.113,7.829,1.319,45.79,0.4579,3.670,0.000,45.79,45.79,0.00,0,0,-2.23689,45.79,45.79,0.00,0,0,38.62,0.00,7.17,6.50,0.72,1.000,1.115,7.17,0,255.00,1,45.23,44.68,0.55,7.778,7.970,1.511,2.020,-0.024,-0.004,0.074,45.79,46,-0.4636
2072726,7.836,7.819,8.185,7.941,8.185,7.941,1.210,46.26,0.4626,3.649,0.000,46.26,46.26,0.00,0,0,-2.24620,46.26,46.26,0.00,0,0,39.80,0.00,6.46,5.26,0.63,1.000,1.101,6.46,0,255.00,1,46.09,45.35,0.74,7.855,8.027,1.672,2.168,-0.020,-0.005,0.132,46.26,47,-0.4473
2072854,7.943,7.923,8.255,8.040,8.255,8.040,1.067,45.95,0.4595,3.618,0.000,45.95,45.95,0.00,0,0,-2.25613,45.95,45.95,0.00,0,0,40.46,0.00,5.49,4.06,0.55,1.000,1.088,5.49,0,255.00,1,45.56,44.86,0.70,7.956,8.111,1.767,2.033,-0.013,-0.005,0.115,45.95,46,0.3541
2072985,7.979,7.981,8.385,8.128,8.385,8.128,0.960,46.09,0.4609,3.584,0.000,46.09,46.09,0.00,0,0,-2.26732,46.09,46.09,0.00,0,0,41.56,0.00,4.53,3.17,0.48,1.000,1.076,4.53,0,255.00,1,45.79,44.90,0.89,8.010,8.148,1.865,2.283,-0.033,-0.006,0.181,46.09,46,-0.1024
2073113,7.984,7.991,8.446,8.220,8.446,8.220,1.049,47.32,0.4732,3.572,0.000,47.32,47.32,0.00,0,0,-2.28491,47.32,47.32,0.00,0,0,43.49,0.00,3.83,2.93,0.40,1.000,1.064,3.83,0,255.00,1,49.40,47.99,1.41,8.019,8.149,2.083,2.812,-0.036,-0.008,0.549,47.32,47,0.3266
2073239,8.079,8.058,8.504,8.309,8.504,8.309,0.965,47.91,0.4791,3.574,0.000,47.91,47.91,0.00,0,0,-2.30697,47.91,47.91,0.00,0,0,44.73,0.00,3.18,2.22,0.33,1.000,1.053,3.18,0,255.00,1,50.67,49.12,1.55,8.083,8.202,2.277,2.703,-0.003,-0.008,0.680,47.91,47,0.4964
2073371,8.278,8.219,8.609,8.388,8.609,8.388,0.845,47.02,0.4702,3.552,0.000,47.02,47.02,0.00,0,0,-2.32529,47.02,47.02,0.00,0,0,44.50,0.00,2.52,1.59,0.27,1.000,1.043,2.52,0,255.00,1,48.68,47.65,1.03,8.244,8.365,2.244,1.867,0.040,-0.003,0.272,47.02,47,-0.2654
2073498,8.276,8.275,8.657,8.486,8.657,8.486,0.795,47.93,0.4793,3.514,0.000,47.93,47.93,0.00,0,0,-2.34737,47.93,47.93,0.00,0,0,46.11,0.00,1.81,1.11,0.20,1.000,1.032,1.81,0,255.00,1,49.09,47.81,1.28,8.299,8.416,2.203,2.401,-0.023,-0.004,0.375,47.93,47,0.4489
2073626,8.277,8.270,8.702,8.554,8.702,8.554,0.733,49.35,0.4935,3.518,0.000,49.35,49.35,0.00,0,0,-2.37097,49.35,49.35,0.00,0,0,47.96,0.00,1.39,0.80,0.15,1.000,1.024,1.39,0,255.00,1,51.20,49.47,1.73,8.291,8.392,2.385,2.957,-0.014,-0.007,0.716,49.35,49,0.1002
2073753,8.408,8.384,8.743,8.631,8.743,8.631,0.569,49.51,0.4951,3.518,0.000,49.51,49.51,0.00,0,0,-2.40167,49.51,49.51,0.00,0,0,48.59,0.00,0.92,0.44,0.11,1.000,1.012,0.92,0,255.00,1,50.42,48.93,1.48,8.403,8.494,2.475,2.560,0.006,-0.004,0.474,49.51,50,-0.3725
2073878,8.550,8.514,8.817,8.682,8.817,8.682,0.509,48.91,0.4891,3.495,0.000,48.91,48.91,0.00,0,0,-2.41896,48.91,48.91,0.00,0,0,48.25,0.00,0.66,0.30,0.08,1.000,1.007,0.66,0,255.00,1,48.57,47.59,0.99,8.534,8.631,2.378,2.018,0.019,-0.001,0.181,48.91,49,-0.0715
2074002,8.538,8.548,8.850,8.730,8.850,8.730,0.555,49.56,0.4956,3.468,0.000,49.56,49.56,0.00,0,0,-2.43351,49.56,49.56,0.00,0,0,49.08,0.00,0.48,0.24,0.06,1.000,1.006,0.48,0,255.00,1,49.25,48.17,1.08,8.569,8.669,2.319,2.434,-0.032,-0.002,0.226,49.56,49,0.2837
2074133,8.537,8.540,8.879,8.777,8.879,8.777,0.505,50.89,0.5089,3.470,0.000,50.89,50.89,0.00,0,0,-2.45339,50.89,50.89,0.00,0,0,50.54,0.00,0.34,0.15,0.04,1.000,1.003,0.34,0,255.00,1,51.05,49.63,1.42,8.557,8.642,2.470,2.972,-0.022,-0.005,0.420,50.89,51,-0.3452
2074262,8.658,8.626,8.928,8.821,8.928,8.821,0.429,50.92,0.5092,3.473,0.000,50.92,50.92,0.00,0,0,-2.47282,50.92,50.92,0.00,0,0,50.69,0.00,0.23,0.09,0.03,1.000,1.001,0.23,0,255.00,1,50.78,49.63,1.15,8.643,8.723,2.549,2.576,0.018,-0.003,0.262,50.92,51,-0.3029
2074392,8.722,8.711,8.947,8.857,8.947,8.857,0.361,50.74,0.5074,3.455,0.000,50.74,50.74,0.00,0,0,-2.48642,50.74,50.74,0.00,0,0,50.58,0.00,0.15,0.05,0.02,1.000,1.001,0.15,0,255.00,1,49.40,48.56,0.84,8.728,8.808,2.483,2.368,-0.006,-0.001,0.143,50.74,51,-0.3122
2074521,8.716,8.716,8.964,8.889,8.964,8.889,0.354,51.59,0.5159,3.449,0.000,51.59,51.59,0.00,0,0,-2.50113,51.59,51.59,0.00,0,0,51.49,0.00,0.10,0.03,0.01,1.000,1.000,0.10,0,255.00,1,50.50,49.48,1.02,8.732,8.805,2.541,2.805,-0.016,-0.003,0.207,51.59,52,-0.4089
2074654,8.740,8.736,8.977,8.917,8.977,8.917,0.298,52.22,0.5222,3.453,0.000,52.22,52.22,0.00,0,0,-2.51709,52.22,52.22,0.00,0,0,52.16,0.00,0.06,0.01,0.01,1.000,1.000,0.06,0,255.00,1,51.24,50.16,1.08,8.748,8.811,2.651,2.980,-0.008,-0.003,0.235,52.22,53,-0.4412
2074790,8.800,8.780,8.995,8.942,8.995,8.942,0.237,52.43,0.5243,3.458,0.000,52.43,52.43,0.00,0,0,-2.53274,52.43,52.43,0.00,0,0,52.40,0.00,0.04,0.01,0.00,1.000,1.000,0.04,0,255.00,1,51.34,50.39,0.95,8.791,8.845,2.738,2.876,0.011,-0.003,0.184,52.43,53,-0.1236
2074917,8.838,8.832,8.999,8.960,8.999,8.960,0.191,52.36,0.5236,3.451,0.000,52.36,52.36,0.00,0,0,-2.54470,52.36,52.36,0.00,0,0,52.34,0.00,0.02,0.00,0.00,1.000,1.000,0.02,0,255.00,1,50.72,49.97,0.75,8.843,8.895,2.738,2.770,-0.004,-0.002,0.127,52.36,53,-0.2318
2075054,8.799,8.804,8.584,8.974,8.584,8.974,0.133,53.29,0.5329,3.458,0.000,53.29,53.29,0.00,0,0,-2.55893,53.29,53.29,0.00,0,0,53.28,0.00,0.01,0.00,0.00,1.000,1.000,0.01,0,255.00,1,51.83,50.83,1.00,8.812,8.850,2.861,3.279,-0.014,-0.004,0.216,53.29,53,-0.1966
2075179,8.862,8.845,8.562,8.858,8.562,8.858,-1.336,50.30,0.5030,3.435,0.000,50.30,50.30,0.00,0,0,-2.56528,50.30,50.30,0.00,0,0,50.29,0.00,0.01,0.00,0.00,1.000,1.000,0.01,0,255.00,1,34.77,34.85,-0.08,8.831,8.761,2.911,2.880,0.034,-0.001,2.981,50.30,50,0.0460
2075310,8.711,8.732,8.540,8.726,8.540,8.726,-0.941,48.95,0.4895,3.380,0.000,48.95,48.95,0.00,0,0,-2.56397,48.95,48.95,0.00,0,0,48.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,38.86,38.99,-0.12,8.718,8.650,3.105,3.744,-0.009,-0.003,1.263,48.95,49,0.0693
2075438,8.441,8.504,8.517,8.656,8.517,8.656,-0.704,50.70,0.5070,3.394,0.000,50.70,50.70,0.00,0,0,-2.57316,50.70,50.70,0.00,0,0,50.70,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,46.32,45.41,0.91,8.485,8.394,3.615,5.222,-0.052,-0.010,0.390,50.70,50,0.4898
2075571,8.406,8.418,8.473,8.601,8.473,8.601,-0.541,50.96,0.5096,3.438,0.000,50.96,50.96,0.00,0,0,-2.58953,50.96,50.96,0.00,0,0,50.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,51.14,50.01,1.13,8.398,8.299,4.089,5.111,0.007,-0.010,0.316,50.96,51,0.4305
2075696,8.510,8.490,8.451,8.555,8.451,8.555,-0.497,49.27,0.4927,3.447,0.000,49.27,49.27,0.00,0,0,-2.59899,49.27,49.27,0.00,0,0,49.27,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,49.99,49.58,0.41,8.473,8.390,4.129,3.883,0.041,-0.003,0.049,49.27,49,-0.0147
2075826,8.394,8.429,8.429,8.517,8.429,8.517,-0.416,49.38,0.4938,3.444,0.000,49.38,49.38,0.00,0,0,-2.60494,49.38,49.38,0.00,0,0,49.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,50.45,49.90,0.55,8.415,8.343,4.080,4.165,-0.024,-0.003,0.088,49.38,49,0.4199
2075958,8.247,8.273,8.385,8.482,8.385,8.482,-0.375,50.96,0.5096,3.489,0.000,50.96,50.96,0.00,0,0,-2.62161,50.96,50.96,0.00,0,0,50.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,53.91,52.61,1.30,8.256,8.175,4.328,5.023,-0.012,-0.008,0.534,50.96,51,0.3079
2076090,8.290,8.274,8.363,8.450,8.363,8.450,-0.328,50.61,0.5061,3.534,0.000,50.61,50.61,0.00,0,0,-2.63963,50.61,50.61,0.00,0,0,50.61,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,54.49,53.39,1.10,8.259,8.186,4.435,4.403,0.035,-0.004,0.489,50.61,51,-0.0269
2076216,8.397,8.378,8.341,8.418,8.341,8.418,-0.358,48.78,0.4878,3.527,0.000,48.78,48.78,0.00,0,0,-2.64657,48.78,48.78,0.00,0,0,48.78,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,50.50,50.26,0.24,8.368,8.319,4.165,3.280,0.033,0.002,0.046,48.78,49,-0.1220
2076347,8.153,8.230,8.319,8.387,8.319,8.387,-0.338,50.19,0.5019,3.534,0.000,50.19,50.19,0.00,0,0,-2.65535,50.19,50.19,0.00,0,0,50.19,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,51.72,50.77,0.95,8.220,8.168,4.116,4.534,-0.075,-0.003,0.229,50.19,50,0.2089
2076479,8.128,8.136,8.276,8.359,8.276,8.359,-0.304,51.12,0.5112,3.585,0.000,51.12,51.12,0.00,0,0,-2.67457,51.12,51.12,0.00,0,0,51.12,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,54.26,52.88,1.37,8.124,8.064,4.338,4.854,0.003,-0.005,0.561,51.12,51,0.0810
2076616,8.215,8.190,8.254,8.331,8.254,8.331,-0.281,50.20,0.5020,3.616,0.000,50.20,50.20,0.00,0,0,-2.69045,50.20,50.20,0.00,0,0,50.20,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,53.21,52.35,0.87,8.180,8.133,4.319,3.953,0.039,-0.001,0.280,50.20,50,-0.0905
2076741,8.263,8.265,8.232,8.301,8.232,8.301,-0.340,48.74,0.4874,3.598,0.000,48.74,48.74,0.00,0,0,-2.69524,48.74,48.74,0.00,0,0,48.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,49.23,49.03,0.20,8.259,8.228,4.021,3.275,0.006,0.004,0.006,48.74,49,-0.0461
2076876,8.029,8.084,8.189,8.273,8.189,8.273,-0.307,50.64,0.5064,3.619,0.000,50.64,50.64,0.00,0,0,-2.70756,50.64,50.64,0.00,0,0,50.64,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,51.98,50.84,1.14,8.075,8.032,4.114,4.762,-0.053,-0.004,0.301,50.64,51,-0.0916
2077003,8.059,8.048,8.168,8.243,8.168,8.243,-0.346,50.82,0.5082,3.666,0.000,50.82,50.82,0.00,0,0,-2.72644,50.82,50.82,0.00,0,0,50.82,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,52.86,51.67,1.18,8.037,7.985,4.306,4.568,0.023,-0.003,0.357,50.82,51,-0.2014
2077136,8.179,8.145,8.146,8.215,8.146,8.215,-0.317,49.28,0.4928,3.673,0.000,49.28,49.28,0.00,0,0,-2.73696,49.28,49.28,0.00,0,0,49.28,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,50.49,50.08,0.41,8.138,8.104,4.162,3.461,0.046,0.003,0.045,49.28,49,0.4277
2077265,8.111,8.123,8.103,8.179,8.103,8.179,-0.273,48.95,0.4895,3.654,0.000,48.95,48.95,0.00,0,0,-2.74328,48.95,48.95,0.00,0,0,48.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,49.08,48.76,0.31,8.119,8.097,3.938,3.690,-0.009,0.002,0.013,48.95,49,0.3126
2077398,7.903,7.946,8.082,8.152,8.082,8.152,-0.319,50.81,0.5081,3.688,0.000,50.81,50.81,0.00,0,0,-2.75800,50.81,50.81,0.00,0,0,50.81,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,51.91,50.66,1.24,7.937,7.891,4.162,4.996,-0.039,-0.005,0.348,50.81,51,0.1700
2077525,7.987,7.969,8.061,8.123,8.061,8.123,-0.309,50.29,0.5029,3.725,0.000,50.29,50.29,0.00,0,0,-2.77435,50.29,50.29,0.00,0,0,50.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,52.06,51.12,0.94,7.959,7.915,4.286,4.312,0.030,-0.002,0.227,50.29,50,-0.0508
2077660,8.052,8.041,8.018,8.097,8.018,8.097,-0.288,49.05,0.4905,3.720,0.000,49.05,49.05,0.00,0,0,-2.78151,49.05,49.05,0.00,0,0,49.05,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,49.76,49.43,0.32,8.035,8.007,4.108,3.549,0.020,0.002,0.022,49.05,49,0.0298
2077783,7.920,7.969,7.997,8.071,7.997,8.071,-0.267,49.52,0.4952,3.717,0.000,49.52,49.52,0.00,0,0,-2.78798,49.52,49.52,0.00,0,0,49.52,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,49.96,49.35,0.61,7.963,7.935,4.038,4.183,-0.048,-0.000,0.071,49.52,50,-0.4525
2077916,7.829,7.847,7.976,8.044,7.976,8.044,-0.312,50.71,0.5071,3.755,0.000,50.71,50.71,0.00,0,0,-2.80376,50.71,50.71,0.00,0,0,50.71,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,52.06,50.86,1.19,7.838,7.791,4.259,4.901,-0.012,-0.005,0.332,50.71,51,-0.1638
2078044,7.940,7.916,7.955,8.016,7.955,8.016,-0.304,49.60,0.4960,3.775,0.000,49.60,49.60,0.00,0,0,-2.81600,49.60,49.60,0.00,0,0,49.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,50.77,50.17,0.60,7.908,7.871,4.252,3.936,0.036,0.000,0.088,49.60,50,-0.0915
2078177,7.908,7.921,7.913,7.989,7.913,7.989,-0.278,49.12,0.4912,3.768,0.000,49.12,49.12,0.00,0,0,-2.82219,49.12,49.12,0.00,0,0,49.12,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,49.59,49.20,0.39,7.916,7.888,4.113,3.833,-0.008,0.001,0.028,49.12,49,0.3856
2078303,7.811,7.843,7.892,7.961,7.892,7.961,-0.319,49.67,0.4967,3.775,0.000,49.67,49.67,0.00,0,0,-2.83040,49.67,49.67,0.00,0,0,49.67,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,49.85,49.15,0.70,7.836,7.800,4.128,4.412,-0.030,-0.002,0.096,49.67,49,0.4494
2078438,7.755,7.758,7.871,7.933,7.871,7.933,-0.308,50.38,0.5038,3.813,0.000,50.38,50.38,0.00,0,0,-2.84601,50.38,50.38,0.00,0,0,50.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,51.80,50.73,1.06,7.748,7.702,4.330,4.766,0.006,-0.004,0.272,50.38,50,0.4797
2078563,7.849,7.836,7.829,7.905,7.829,7.905,-0.280,49.12,0.4912,3.819,0.000,49.12,49.12,0.00,0,0,-2.85488,49.12,49.12,0.00,0,0,49.12,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,50.06,49.65,0.41,7.829,7.796,4.242,3.822,0.023,0.001,0.042,49.12,49,-0.0955
2078692,7.780,7.801,7.808,7.878,7.808,7.878,-0.321,49.10,0.4910,3.814,0.000,49.10,49.10,0.00,0,0,-2.86062,49.10,49.10,0.00,0,0,49.10,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,49.10,48.65,0.45,7.795,7.762,4.147,4.080,-0.017,0.000,0.033,49.10,49,-0.1508
2078816,7.679,7.715,7.788,7.852,7.788,7.852,-0.294,49.80,0.4980,3.832,0.000,49.80,49.80,0.00,0,0,-2.87083,49.80,49.80,0.00,0,0,49.80,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,50.51,49.68,0.83,7.706,7.668,4.236,4.640,-0.032,-0.003,0.148,49.80,49,0.4060
2078952,7.727,7.709,7.746,7.826,7.746,7.826,-0.290,49.60,0.4960,3.857,0.000,49.60,49.60,0.00,0,0,-2.88336,49.60,49.60,0.00,0,0,49.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,50.76,50.05,0.71,7.700,7.661,4.328,4.328,0.030,-0.001,0.121,49.60,50,-0.0613
2079076,7.744,7.746,7.726,7.799,7.726,7.799,-0.268,48.77,0.4877,3.853,0.000,48.77,48.77,0.00,0,0,-2.88905,48.77,48.77,0.00,0,0,48.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,49.27,48.96,0.31,7.740,7.711,4.204,3.874,0.004,0.001,0.018,48.77,49,-0.3179
